,N_prQ,contrib,contribQOmega_bias_covQOmega,contribQOmega_var_cov2QOmega,contribQOmega_var_covQ2Omega2,contribQOmega_var_covQOmega,contribQOmega_var_sum,contribQOmega_var_varOmega,contribQOmega_var_varQ,contribQOmega_var_varQvarOmega,contribTOmega_var_covTOmega,contribTOmega_var_covTOmega2,contribTOmega_var_sum,contribTOmega_var_varOmega,contribTOmega_var_varT,cov_qvstar_s_2_omega_500_2_prQ,cov_qvstar_s_omega_500_prQ,cov_ts_omega_500_2_prQ,cov_ts_omega_500_prQ,norm_var_pr_scOGS09_I25_prQ,norm_var_pr_scOGS09_I75_prQ,norm_var_pr_scOGS09_prQ,norm_var_pr_scOGS09ad_I25_prQ,norm_var_pr_scOGS09ad_I75_prQ,norm_var_pr_scOGS09ad_prQ,norm_var_pr_scRH_I25_prQ,norm_var_pr_scRH_I75_prQ,norm_var_pr_scRH_prQ,norm_var_pr_scRHad_I25_prQ,norm_var_pr_scRHad_I75_prQ,norm_var_pr_scRHad_prQ,norm_var_pr_sc_I25_prQ,norm_var_pr_sc_I75_prQ,norm_var_pr_sc_prQ,omega_500_prQ,percentiles,pr_scOGS09_prQ,pr_scOGS09_vQ,pr_scOGS09ad_prQ,pr_scOGS09ad_vQ,pr_scRH_prQ,pr_scRH_vQ,pr_scRHad_prQ,pr_scRHad_vQ,pr_sc_prQ,pr_sc_vQ,qvstar_s_prQ,ranks_ref,ts_prQ,var_omega_500_prQ,var_prQ,var_pr_scOGS09_I25_prQ,var_pr_scOGS09_I75_prQ,var_pr_scOGS09_prQ,var_pr_scOGS09ad_I25_prQ,var_pr_scOGS09ad_I75_prQ,var_pr_scOGS09ad_prQ,var_pr_scRH_I25_prQ,var_pr_scRH_I75_prQ,var_pr_scRH_prQ,var_pr_scRHad_I25_prQ,var_pr_scRHad_I75_prQ,var_pr_scRHad_prQ,var_pr_sc_I25_prQ,var_pr_sc_I75_prQ,var_pr_sc_prQ,var_qvstar_s_prQ,var_ts_prQ,var_vQ
12,76.0,0.46449734083826827,-0.030453921738228626,-0.0009274413492381539,-0.11909121949163405,0.06090784347645725,0.53422004507874,0.5597472194159325,0.021531465233064057,0.012052177794158429,0.09113473852081633,-0.22896583678247237,0.46449734083826827,0.5597472194159325,0.04258121968399177,-3.5478606950620234e-07,5.256378565763697e-05,-0.012285953527231002,0.06398813984219992,0.11240487548531823,0.22085070144694677,0.19756769263445068,0.0984528776361306,0.25512261610011144,0.1709495260012657,0.14731419293809492,0.3169473869159548,0.2343141802807833,0.3281729816760382,0.30835428254214947,0.28261542906788595,0.6748518501587546,0.6550980421368844,0.5683073483655599,-0.07642274752874306,0.0001553585397476929,0.0001414334115885715,0.00014474268729483718,0.00015659959799240524,0.00015553286194181087,0.0001016903234099904,9.631237389591218e-05,0.00010292199179329686,9.211409076919878e-05,9.778618988809982e-05,0.00010085770246568744,0.022585034644274794,93.69042655519807,300.0038757324219,0.0032691680014023277,0.00010292199179329686,2.2484808006179952e-09,4.417767110745453e-09,3.952027541447546e-09,2.414402655816637e-09,6.256482661152272e-09,4.192269433845192e-09,1.5233645602851687e-09,3.2775281666556896e-09,2.4230246325417725e-09,3.4763155213531464e-09,3.266377302002178e-09,2.993727264276815e-09,6.453027150296407e-09,6.264138493538803e-09,5.434233821620563e-09,1.0982851387817363e-05,14.376853942871094,9.211409076919878e-05
13,72.0,0.16023874832560137,-0.014507078106100305,-0.0002104553151764949,-0.06244542052882332,0.029014156212200614,0.16968666052622988,0.18129217929011404,0.018654318765707462,0.003381882102207576,0.041401764420189335,-0.09605993850883789,0.16023874832560137,0.18129217929011404,0.033604743124135875,-3.3163858165241083e-07,3.3431986019417013e-05,-0.0098002866194926,0.04001815227388231,0.06536498686109408,0.04901511116680068,0.08203013771419117,0.07703025785405046,0.057368269922743215,0.09510888610770969,0.12270419328593939,0.12379615146420131,0.10919260224966933,0.20451353873717346,0.13872488290147073,0.15507974605997382,0.19972765743585844,0.12924704107175541,0.17471922070024076,-0.10555001282078881,0.00018267992890560694,0.0001773944262296354,0.00017952365321325905,0.00018950597827346958,0.00018966796125738453,0.00013737315340245105,0.00013278796996330858,0.00014200616327236852,0.00013535063865139157,0.00013270931240189757,0.00013466287728059945,0.02183352897492361,94.98812766372727,299.5162353515625,0.0020197408549273562,0.00014200616327236852,2.056956551858759e-09,1.5424458704304633e-09,2.5813885586736507e-09,2.766350352368327e-09,2.0602389000986198e-09,3.4155993751952244e-09,2.3155978610386288e-09,2.336204622341681e-09,2.0606154479282133e-09,4.124168977095411e-09,2.7974913638783313e-09,3.1272994522788817e-09,3.517555887324189e-09,2.2762680746265096e-09,3.0771132615932127e-09,8.89256948536821e-06,11.272502899169922,0.00013535063865139157
14,54.0,0.08528446928186911,-0.04825845212510969,-0.002328878201511504,-0.19773714831204672,0.09651690425021937,0.10482177034359831,0.16998655251721326,0.03280750535733973,0.005576834732384185,0.11665887995329922,-0.25723536194242547,0.08528446928186911,0.16998655251721326,0.055874398753782105,-1.9172786675423675e-06,0.00015026985754147803,-0.04956826373292183,0.15471801092868673,0.03941116962221063,0.1049623325635568,0.07509155214724245,0.08565258244629798,0.09669819436734274,0.1218898211370644,0.05330803645322607,0.06568109193679089,0.06071665442722422,0.07950101749480007,0.07076513532629565,0.11086616180783163,0.11532303903848329,0.14063830421853696,0.1157213344027122,-0.14529476448197357,0.0002203522270133884,0.00020218826436838784,0.00020420874794076742,0.00020808691652184175,0.00021017316187589403,0.00016169438614957872,0.00015759475670626714,0.00016121733969796869,0.00016225440588167294,0.0001731741951213495,0.0001819550649102417,0.02143130028411004,96.01892829446503,299.0315246582031,0.003588512775590591,0.00016121733969796869,1.6111323285917517e-09,4.290870047719725e-09,3.0697497290304876e-09,3.708770937831554e-09,4.187047754634142e-09,5.277849346037663e-09,1.3937425851734178e-09,1.717237042735907e-09,1.5874414541366836e-09,2.0663133799720767e-09,1.839258799043967e-09,2.881525806190537e-09,3.458457428667955e-09,4.217644557715429e-09,3.4704020285736326e-09,1.506850794062893e-05,18.621688842773438,0.00016225440588167294
15,40.0,0.07653295191970194,-0.013534755505748796,-0.00018318960660039735,-0.06591086164723377,0.027069511011497592,0.07631528158266351,0.10038051526713439,0.013594666890511128,0.0013646396673545587,0.025459580107825314,-0.06610078263970175,0.07653295191970194,0.10038051526713439,0.016793639184443987,-6.808006211151008e-07,4.3499262320934944e-05,-0.012780173760036723,0.0339289994067332,0.03392603436785255,0.0724253544040504,0.06316939982764214,0.08846461412196518,0.0765432973231875,0.10611793573790838,0.046761852628733065,0.03640195230578751,0.05286708584562604,0.08713884716718451,0.08047053890209002,0.08987507648558284,0.07288988714151297,0.08845556037059672,0.07842380932599867,-0.14508093358940916,0.00025118949094569227,0.00022811088249233822,0.00022750066662255295,0.0002319450750899805,0.00023225039831592889,0.00017781132123988693,0.00017354857817886957,0.00017685568243219258,0.00017788752676440122,0.00018525883474901204,0.00018780067091364383,0.02215241788998113,96.83772233983163,299.9750671386719,0.0021128569960766784,0.00017685568243219258,1.7653267699766785e-09,3.768622514739598e-09,3.2869928548078485e-09,4.759265122685562e-09,4.117915947989724e-09,5.7089876609026675e-09,1.4784632266541615e-09,1.1509156467735018e-09,1.671491566933765e-09,2.7255229718547363e-09,2.5169520766596923e-09,2.81110656752991e-09,2.501641851895618e-09,3.0358687677256167e-09,2.6915706868102017e-09,6.671305695079831e-06,5.6679205894470215,0.00017788752676440122
16,35.0,0.02159172244193165,-0.0362495338605305,-0.0013140287051057475,-0.15509449155889532,0.072499067721061,0.03842108532240951,0.09063178776492202,0.029064575648752297,0.0026341744516752393,0.08358238716643508,-0.19798004209104025,0.02159172244193165,0.09063178776492202,0.045357589601614796,-2.971022140289983e-06,0.0001586562494871045,-0.07726123490129437,0.15767175388039675,0.06133729374659269,0.06260100186187208,0.04096675796961981,0.02984986601606451,0.050073038019534284,0.05726698756622399,0.08342802019812628,0.027799009019195867,0.06215155375154117,0.09173864612684364,0.10794058414999526,0.08118532020289511,0.04798865563942756,0.045054464151014294,0.04136570461968423,-0.2068717104474028,0.00028193222412627183,0.0002845949497369602,0.00029140769508478843,0.00029056819700237996,0.0002973340371967414,0.00023586782850173183,0.00023559835110062845,0.0002382067055492665,0.0002420804368507914,0.00024648189309512585,0.000255752813363056,0.021156978861066114,97.48811356849042,298.88177490234375,0.0038786693414136495,0.0002382067055492665,4.967970276343244e-09,5.070323412114424e-09,3.3180732875506854e-09,2.5202205194628265e-09,4.227660446474274e-09,4.835044722631171e-09,4.641403817750761e-09,1.5465598522531085e-09,3.457716702092178e-09,5.205474125267582e-09,6.124811533431341e-09,4.606652719546453e-09,2.9154703263311757e-09,2.7372084412615315e-09,2.513104039684418e-09,1.300982008819202e-05,15.086413383483887,0.0002420804368507914
17,22.0,0.03182108942220671,-0.031277873718970124,-0.000978305384379842,-0.12629496199800094,0.06255574743794025,0.04067606296005713,0.07236652301480853,0.030798294408555558,0.0022287654811335845,0.06464599863386578,-0.13772963291857374,0.03182108942220671,0.07236652301480853,0.03253820069210614,-2.859167653471964e-06,0.0001488209318491834,-0.06845466014487746,0.1373765931689989,0.015424694128280108,0.041858992066779996,0.03140839374931173,0.04228146530129072,0.034034912203796015,0.04851997972624168,0.0312949024754548,0.0510187735697822,0.03970886504386019,0.06091837644850996,0.04401792121354697,0.05024333664093293,0.05744731204356497,0.04740328921383759,0.043345146187735537,-0.23388616634359802,0.0003137640580562559,0.0002914853689163924,0.0002933043887128207,0.0002860442202075295,0.00028805993336782835,0.0002587101035717692,0.00025416774978704996,0.00025925534857937815,0.00026127461155914006,0.00026933430911592907,0.00027803051237191846,0.020343340222040675,98.00473768503112,298.3415222167969,0.0039586470068429655,0.00025925534857937815,1.310539397509865e-09,3.5564956936805628e-09,2.6685739813477427e-09,3.4595242841000817e-09,2.784780622838352e-09,3.9699676189285855e-09,2.0945965417048586e-09,3.414733334449735e-09,2.657750777818513e-09,4.094527290615111e-09,2.9585913182921395e-09,3.3770222557021864e-09,4.16728374337926e-09,3.4386805839361953e-09,3.1442989521523046e-09,1.2745920073239713e-05,10.744510650634766,0.00026127461155914006
18,23.0,0.0492770638567905,-0.026981524058377903,-0.0007280026405128256,-0.10802049499401442,0.053963048116755806,0.049844501456368415,0.07244827331510627,0.030007673525880144,0.002174004133153443,0.06400990385561836,-0.138701297613351,0.0492770638567905,0.07244827331510627,0.051520184299416884,-3.0675154605846705e-06,0.00014378274674694294,-0.08005708659020563,0.14688330286025314,0.011738075412908203,0.02009811478709843,0.01802215324752164,0.035812579651565785,0.051152287641612594,0.042330107955809056,0.03951489911763492,0.025767781854879743,0.030681955927868237,0.0393850389450586,0.054784735827354006,0.0497168612583433,0.06030755801403271,0.042362545534283,0.05264717627982043,-0.2515324392834454,0.00034775872658540955,0.0003330519654164836,0.0003397692142709052,0.00033413519921353325,0.00033867750449666467,0.00028468515136478606,0.00028444452732043793,0.0002877197659201082,0.00028996991548912895,0.0003029891298283789,0.00031139093174481226,0.021185869662188068,98.41510680753889,298.9482727050781,0.004583698507580081,0.0002877197659201082,1.302029718828576e-09,2.229355479898625e-09,1.999082328245357e-09,3.9983431344011635e-09,5.710965255523363e-09,4.726001259062311e-09,3.202510107055585e-09,2.0883662534729264e-09,2.4866386137217894e-09,3.2603984338443726e-09,4.535226361950648e-09,4.115694205824767e-09,5.536379335411876e-09,3.888983892149572e-09,4.83313780928689e-09,1.3468676393888994e-05,17.151412963867188,0.00028996991548912895
19,16.0,0.06490883602816513,-0.006645266611873643,-4.4159568342882626e-05,-0.027344182119604706,0.013290533223747288,0.058959959233108275,0.042549738346092,0.02926290058795154,0.00124512876326504,0.013568366126176326,-0.026899831477962977,0.06490883602816513,0.042549738346092,0.03569056303385979,-1.055101062459346e-06,4.127879119871157e-05,-0.019466529269854517,0.03497140366351174,0.009106921482938669,0.00841031155598542,0.010604683461395006,0.018304444645935558,0.024261888619365544,0.019010340551048163,0.005683348085083822,0.008305737485342347,0.013288051102930595,0.013822411217589366,0.01118188995525763,0.014329004458192183,0.03381730843940556,0.060550596098142555,0.05975144925641062,-0.28077178156897187,0.00039436141765263825,0.000375695974962389,0.0003798181776252675,0.00038610451824790213,0.00038525863547573587,0.00033448608509603183,0.0003311438189693744,0.0003550416364050496,0.0003496005111095153,0.00036056584820073185,0.0003629779333420164,0.022123870286592656,98.74107458820583,299.8792724609375,0.003354314729087933,0.0003550416364050496,1.2854188867617611e-09,1.1870941610584607e-09,1.4968241940973182e-09,2.7287661850537834e-09,3.6168822671583496e-09,2.8339988164336663e-09,6.358583324880382e-10,9.292537265796001e-10,1.4866796630846636e-09,1.7423780136727712e-09,1.40952825832273e-09,1.806236403530133e-09,4.396511534970847e-09,7.872045602678484e-09,7.768150335138034e-09,1.4323184260888221e-05,12.030328750610352,0.0003496005111095153
20,17.0,0.01933073705128039,-0.02446467665825016,-0.0005985204039927303,-0.10057302444770568,0.04892935331650032,0.02112172184889268,0.05969691593357034,0.012897081462655844,0.0007699159878645744,0.046961241906121796,-0.0990828400549949,0.01933073705128039,0.05969691593357034,0.011755419266583153,-5.1840972515696715e-06,0.00017564479922248117,-0.09333762546136007,0.13829514848574903,0.010425186764141616,0.008902106320958869,0.011931297173698872,0.026434753407960154,0.025306007680692102,0.019020035202951195,0.017987093501431715,0.027847829958563178,0.023191321498549116,0.013695493098534578,0.0297974433794684,0.023914191817366977,0.00691479988157931,0.021657998091486698,0.0221943954678431,-0.319882830430243,0.00043364588200347516,0.00043030924290609663,0.0004310199277760434,0.0004390078604336236,0.00044022356335747775,0.00036987352678531226,0.0003647275735017327,0.0003826742671784461,0.00038185926140235545,0.0004092648783656515,0.0004195285076543329,0.02244423899902989,99.0,300.3092041015625,0.006108488427507452,0.0003826742671784461,1.9303905966069715e-09,1.6483678154411861e-09,2.2092711037707765e-09,5.0947145515811254e-09,4.877173756212257e-09,3.665691471549012e-09,2.460749972759958e-09,3.8097620833796065e-09,3.172721804180299e-09,2.00556245939546e-09,4.363525533390106e-09,3.501984558761538e-09,1.1582133573058193e-09,3.6276657476216978e-09,3.717511096259306e-09,6.496825653488216e-06,3.985208034515381,0.00038185926140235545
21,11.0,0.008867321946181355,-0.01143155943313002,-0.00013068055107318398,-0.04486585483701694,0.022863118866260045,0.012993827160423143,0.023113337264207483,0.011742498099155637,0.0002714083188900996,0.023392726594235448,-0.04996916540129283,0.008867321946181355,0.023113337264207483,0.012330423489031251,-2.8447537032276835e-06,9.102691848462799e-05,-0.0533403750952909,0.07352715590986994,0.01682314671312923,0.010897523617180545,0.015295459058370087,0.009586075039964555,0.03028428119639252,0.028944244663397643,0.028029141647959447,0.008710544691670699,0.017826917508727856,0.017773513767072497,0.006694549715265425,0.02234888527844689,0.019993414748225646,0.01626342259835866,0.01329607946673451,-0.33961514337560883,0.0005000797394008566,0.00047783526213821193,0.0004741358741718142,0.0004783682801669386,0.00047826249535235725,0.000405876933829939,0.0003980254074360167,0.0004030621222558283,0.0004056078610531227,0.00045997768846544533,0.00046529675598553657,0.023446461833096968,99.20567176527571,301.1066589355469,0.002665856392914198,0.0004030621222558283,3.8411708429461745e-09,2.48819383748007e-09,3.492359209982764e-09,2.1936410950114162e-09,6.930140176070828e-09,6.623491292629054e-09,4.617411072632782e-09,1.4349410343399173e-09,2.936736605407386e-09,2.887468595387551e-09,1.087590350249213e-09,3.630779216149541e-09,4.230196173614461e-09,3.44100639694664e-09,2.8131774983183245e-09,6.45528065751041e-06,4.22471809387207,0.0004056078610531227
22,6.0,0.01715238077347063,-0.006217498408351215,-3.8657286457849885e-05,-0.02563328896422186,0.01243499681670243,0.01503878298677935,0.019092218590594404,0.009011464971112264,0.00017204885904995978,0.010621644328559738,-0.021092270833500782,0.01715238077347063,0.019092218590594404,0.008530788687817271,-2.2136176332177575e-06,5.7778307899740346e-05,-0.034107704545403794,0.04095904787076915,0.002138569782297107,0.002509226935863351,0.02014009675909473,0.022260677652413394,0.0007579256924502212,0.019035727238804687,0.016306156001033488,0.019812318693799236,0.013901171054372916,0.004681764222075464,0.0022262885719280903,0.010804906102867912,0.02242661002236762,0.00322888558609194,0.015227548852569169,-0.41934460040487753,0.0005208909028060867,0.0005437010056155604,0.0005434206991256624,0.0005416066228255945,0.0005436774583538284,0.0005110808717573326,0.0005117993095590453,0.0005242268776933274,0.0005270844069128149,0.0005396424980350786,0.0005430187160377482,0.022160424779056453,99.3690426555198,300.1400451660156,0.0033573646132563956,0.0005242268776933274,6.32184288930037e-10,7.417545405083664e-10,5.953629782870269e-09,6.529896737382339e-09,2.223282050792548e-10,5.583897091151432e-09,4.259227586848005e-09,5.175050105905143e-09,3.631036722604976e-09,1.2866135069123687e-09,6.118148653068074e-10,2.9693375132648156e-09,6.530943387093348e-09,9.402967700038475e-10,4.4344758026798895e-09,4.4253901062561965e-06,2.885514497756958,0.0005270844069128149
23,7.0,-3.820712677415211e-06,-0.01993567254675921,-0.0003974310398916089,-0.07987365757591648,0.039871345093518425,0.00542683842886503,0.028687485054230168,0.016661130951759365,0.0004779659451651685,0.04044539560008616,-0.08633165858427269,-3.820712677415211e-06,0.028687485054230168,0.017194957217278945,-7.926481423373289e-06,0.0001985954657106744,-0.15152882136607146,0.16274450115703562,0.021161567916056247,0.02201856673474911,0.013033807106201615,0.01498161711082251,0.013936787585321053,0.029227208621817484,0.006102412541826942,0.00505629994779849,0.0053811687748458546,0.005752769632515002,0.0051370738113704325,0.006220062652319629,0.0009757545474896469,0.0020655583321487654,0.00564986053816348,-0.4362022735018986,0.0005866739345327017,0.0005257534593982601,0.0005228103815033854,0.0004982085424632335,0.0004982420189238067,0.0004845763179473247,0.00048277633363062717,0.00045703729126311804,0.00046895233039097436,0.0005705039837119258,0.000582108712388723,0.022837602638774428,99.49881276637272,300.61114501953125,0.005458437302755613,0.00045703729126311804,5.8494107716473284e-09,6.0862995570736435e-09,3.602761949635234e-09,3.7186134276245094e-09,3.459274460784837e-09,7.254536651758443e-09,1.432933167382015e-09,1.1872910672249134e-09,1.263574883524441e-09,1.201656271615213e-09,1.0730478287003522e-09,1.2992658794737418e-09,3.175835117352338e-10,6.722871756072832e-10,1.83888720287344e-09,8.689714385596476e-06,5.852746486663818,0.00046895233039097436
