,N_prQ,contrib,contribQOmega_bias_covQOmega,contribQOmega_var_cov2QOmega,contribQOmega_var_covQ2Omega2,contribQOmega_var_covQOmega,contribQOmega_var_sum,contribQOmega_var_varOmega,contribQOmega_var_varQ,contribQOmega_var_varQvarOmega,contribTOmega_var_covTOmega,contribTOmega_var_covTOmega2,contribTOmega_var_sum,contribTOmega_var_varOmega,contribTOmega_var_varT,cov_qvstar_s_2_omega_500_2_prQ,cov_qvstar_s_omega_500_prQ,cov_ts_omega_500_2_prQ,cov_ts_omega_500_prQ,norm_var_pr_scOGS09_I25_prQ,norm_var_pr_scOGS09_I75_prQ,norm_var_pr_scOGS09_prQ,norm_var_pr_scOGS09ad_I25_prQ,norm_var_pr_scOGS09ad_I75_prQ,norm_var_pr_scOGS09ad_prQ,norm_var_pr_scRH_I25_prQ,norm_var_pr_scRH_I75_prQ,norm_var_pr_scRH_prQ,norm_var_pr_scRHad_I25_prQ,norm_var_pr_scRHad_I75_prQ,norm_var_pr_scRHad_prQ,norm_var_pr_sc_I25_prQ,norm_var_pr_sc_I75_prQ,norm_var_pr_sc_prQ,omega_500_prQ,percentiles,percentiles_omega_500,percentiles_pr,percentiles_pr_sc,percentiles_qvstar_s,pr_scOGS09_prQ,pr_scOGS09_vQ,pr_scOGS09ad_prQ,pr_scOGS09ad_vQ,pr_scRH_prQ,pr_scRH_vQ,pr_scRHad_prQ,pr_scRHad_vQ,pr_sc_prQ,pr_sc_vQ,qvstar_s_prQ,ranks_omega_500,ranks_pr,ranks_pr_sc,ranks_qvstar_s,ranks_ref,ts_prQ,var_omega_500_prQ,var_prQ,var_pr_scOGS09_I25_prQ,var_pr_scOGS09_I75_prQ,var_pr_scOGS09_prQ,var_pr_scOGS09ad_I25_prQ,var_pr_scOGS09ad_I75_prQ,var_pr_scOGS09ad_prQ,var_pr_scRH_I25_prQ,var_pr_scRH_I75_prQ,var_pr_scRH_prQ,var_pr_scRHad_I25_prQ,var_pr_scRHad_I75_prQ,var_pr_scRHad_prQ,var_pr_sc_I25_prQ,var_pr_sc_I75_prQ,var_pr_sc_prQ,var_qvstar_s_prQ,var_ts_prQ,var_vQ
10,131.0,3.4750518987524806,-0.037362536639886965,-0.0013959591441668959,-0.4341181345115648,0.07472507327977393,3.767441941615857,4.054188838429645,0.014649655153204698,0.05939246840896579,0.12101370466074628,-0.7209134737027971,3.4750518987524806,4.054188838429645,0.02076282936488661,-1.094410151952615e-07,1.8759551295143055e-05,-0.0036010211086804273,0.025861159754034403,0.4586922095824177,0.4025307814520437,0.5554906562499838,0.5450679077495431,0.5069023737110807,0.4392696365799344,0.4946063567283466,0.38745007832302486,0.45273710116759597,0.3728986249839119,0.29147180165066827,0.4253941683908056,3.9822227622093176,2.638408581939167,4.065566318188158,-0.023373787104945754,9.646124453865928e-05,0.07743803517485377,9.646124453865928e-05,9.923440944147854e-05,0.025120997122567157,7.096262265160209e-05,7.251127486398377e-05,8.017870773304611e-05,7.90046324016567e-05,5.263380417918145e-05,4.618661003694954e-05,5.202041400227529e-05,4.160663723459501e-05,2.824323984425718e-05,2.933943558115156e-05,0.02148112431249595,90.0,90.0,90.0,90.0,90.0,299.2764892578125,0.0022149408952253885,5.202041400227529e-05,2.3098335221377917e-09,2.027021765939082e-09,2.7972808611871313e-09,3.5040372731571737e-09,3.258685360268237e-09,2.823899843777927e-09,1.3702165676921777e-09,1.073359671281828e-09,1.2542254429000074e-09,1.0091097221065e-09,7.887586841551812e-10,1.151169144346112e-09,3.1765418299488364e-09,2.104607332507941e-09,3.2430233674298263e-09,6.759917854670932e-06,6.9424896240234375,4.160663723459501e-05
11,105.0,0.9108104636065304,-0.0017087186680835736,-2.919719486657302e-06,-0.02279974621188194,0.0034174373361671472,0.9874807297898536,0.9719561180315085,0.017703152739724736,0.01720668761382172,0.020735585732218426,-0.10834554751948046,0.9108104636065304,0.9719561180315085,0.026464307362283914,-4.683945223861446e-08,2.449127876679287e-06,-0.004173668251997571,0.01232910941634123,0.3962045276214849,1.2447506008645044,0.8913571299898915,1.0537790004895369,0.8509674046731109,0.7206905220514458,0.5090199955927323,0.41864551260006866,0.48834391740707267,0.4291405192991299,0.6492120356245041,0.5578629338340706,0.7945530284929941,1.0234984161677014,0.9908640525530311,-0.06478753523822749,0.00012536150447418256,0.09710648667735418,0.00012536150447418256,0.0001259248856675619,0.02570709744433823,0.0001046207738452367,0.00010471975317333,0.00011412098045325455,0.00011047460152939696,7.973209400998556e-05,7.056135874682376e-05,7.66732875298096e-05,6.69553511631535e-05,8.361108090852768e-05,8.375419326208488e-05,0.022123276096544877,92.05671765275719,92.05671765275719,92.05671765275719,92.05671765275719,92.05671765275719,299.8419494628906,0.004079712638762313,7.66732875298096e-05,4.336659161084133e-09,1.3624425568556559e-08,9.756355099660172e-09,1.3723994272489e-08,1.1082657542409968e-08,9.385983771052909e-09,3.235945385063934e-09,2.6614161058612443e-09,3.1045032799100957e-09,2.5228282897247677e-09,3.8165831839375875e-09,3.279560721891272e-09,5.554571522145357e-09,7.155085880408445e-09,6.926945151876841e-09,8.664619485684584e-06,8.915966033935547,6.69553511631535e-05
12,76.0,0.4644973408382684,-0.030453921738228626,-0.0009274413492381539,-0.11909121949163405,0.06090784347645725,0.5342200450787402,0.5597472194159326,0.021531465233064057,0.012052177794158432,0.09113473852081633,-0.22896583678247237,0.4644973408382684,0.5597472194159326,0.04258121968399177,-3.5478606950620234e-07,5.256378565763697e-05,-0.012285953527231002,0.06398813984219992,0.2434163727547697,0.3111738141204997,0.1975676925741151,0.07387339168163927,0.09491966322867665,0.17094952600126567,0.269850284546919,0.2534333437589425,0.23431418026540432,0.2873852488338579,0.2897547737632282,0.282615429067886,0.43959575124652656,0.3154779891623111,0.5683073483655599,-0.07642274752874306,0.0001553585397476929,0.12222429779197856,0.0001553585397476929,0.00015367613661382125,0.027814672619141226,0.00014143341160087854,0.00014474268729483718,0.00015659959799240524,0.00015553286194181087,0.00010169032341871523,9.631237389591218e-05,0.00010292199179329686,9.211409076919878e-05,9.778618988809982e-05,0.00010085770246568744,0.022585034644274794,93.69042655519807,93.69042655519807,93.69042655519807,93.69042655519807,93.69042655519807,300.0038757324219,0.0032691680014023286,0.00010292199179329686,4.869157484738392e-09,6.224537359308486e-09,3.952027540928412e-09,1.8116292520115966e-09,2.327756105164716e-09,4.192269433845191e-09,2.790500710986693e-09,2.6207344088388455e-09,2.4230246327985215e-09,3.0442536616719358e-09,3.0693538885344106e-09,2.9937272642768153e-09,4.20347564770173e-09,3.016644362620334e-09,5.434233821620563e-09,1.0982851387817363e-05,14.376853942871094,9.211409076919878e-05
13,72.0,0.16023874832560137,-0.014507077912106932,-0.00021045530954794087,-0.062445420137035176,0.029014155824213867,0.16968666003069058,0.18129217929011404,0.018654318338235512,0.003381882024710255,0.041401764420189335,-0.09605993850883789,0.16023874832560137,0.18129217929011404,0.033604743124135875,-3.316385798087852e-07,3.343198558430468e-05,-0.0098002866194926,0.04001815227388231,0.10308686165680066,0.07561796691140678,0.08203013769412339,0.07077093677497735,0.06683445375323349,0.09510888610770969,0.05242027081842732,0.1161376307267255,0.10919260233389065,0.18677648791680418,0.17835181073509573,0.15507974605997385,0.19560747144664847,0.21081959589418062,0.17471922012121807,-0.10555001282078881,0.00018267992890560694,0.1523656065263389,0.00018267992890560694,0.00019096540158644102,0.029671316282963982,0.0001773944262086491,0.00017952365321325905,0.00018950597827346958,0.00018966796125738453,0.00013737315335882357,0.00013278796996330858,0.00014200616327236852,0.00013535063865139157,0.00013270931247546145,0.00013466287732873794,0.021833528982728532,94.98812766372727,94.98812766372727,94.98812766372727,94.98812766372727,94.98812766372727,299.5162353515625,0.0020197408549273562,0.00014200616327236852,3.2440180229203703e-09,2.379605350038483e-09,2.5813885574313702e-09,2.5415623852101736e-09,2.4001933764899144e-09,3.4155993751952244e-09,9.892430214039472e-10,2.1916777407875408e-09,2.0606154482087504e-09,3.766488037289565e-09,3.5965980999808317e-09,3.127299452278882e-09,3.4449921577613236e-09,3.712904467230193e-09,3.077113254807035e-09,8.892569287948783e-06,11.272502899169922,0.00013535063865139157
14,54.0,0.08528446928186906,-0.04825845212510969,-0.002328878201511504,-0.19773714831204672,0.09651690425021937,0.10482177034359826,0.1699865525172132,0.03280750535733972,0.005576834732384183,0.11665887995329922,-0.25723536194242547,0.08528446928186906,0.1699865525172132,0.055874398753782105,-1.9172786675423675e-06,0.00015026985754147803,-0.04956826373292183,0.15471801092868673,0.05556523935490428,0.043669879183671975,0.07509155214724245,0.1286425235575658,0.15747680256187366,0.1218898211370644,0.05486545527463359,0.04272222869767105,0.06071665442722422,0.08620066454310397,0.11031632985252145,0.11086616180783164,0.16036683085445286,0.09438586816803658,0.11572133440271223,-0.14529476448197357,0.0002203522270133884,0.17870917489317048,0.0002203522270133884,0.0002215807534030585,0.03086465666755394,0.00020218826436838784,0.00020420874794076742,0.00020808691652184175,0.00021017316187589403,0.00016169438614957872,0.00015759475670626714,0.00016121733969796869,0.00016225440588167294,0.0001731741951213495,0.0001819550649102417,0.02143130028411004,96.01892829446503,96.01892829446503,96.01892829446503,96.01892829446503,96.01892829446503,299.0315246582031,0.0035885127755905903,0.00016121733969796869,2.2715122217578962e-09,1.7852287768404323e-09,3.0697497290304876e-09,5.570242473876891e-09,6.818771507447501e-09,5.277849346037663e-09,1.4344614163059588e-09,1.116975852631664e-09,1.5874414541366836e-09,2.240444111542981e-09,2.8672351070046058e-09,2.8815258061905374e-09,4.809289298172611e-09,2.830566291425002e-09,3.4704020285736334e-09,1.5068507940628928e-05,18.621688842773438,0.00016225440588167294
15,40.0,0.07653295191970194,-0.013534755505748796,-0.00018318960660039735,-0.06591086164723377,0.027069511011497592,0.07631528158266351,0.10038051526713439,0.013594666890511128,0.0013646396673545587,0.025459580107825314,-0.06610078263970175,0.07653295191970194,0.10038051526713439,0.016793639184443987,-6.808006211151008e-07,4.3499262320934944e-05,-0.012780173760036723,0.0339289994067332,0.07602525516521137,0.07324891880367797,0.06316939982764214,0.15745899208801117,0.1428501127360776,0.10611793573790837,0.04225370743460783,0.06460154001717928,0.052867085845626036,0.10638119386507851,0.0992314313889594,0.08987507648558285,0.07579827889894314,0.0885471149681376,0.07842380932599867,-0.14508093358940916,0.00025118949094569227,0.21140459889777502,0.00025118949094569227,0.0002555708957890099,0.03235448702103172,0.00022811088249233822,0.00022750066662255295,0.0002319450750899805,0.00023225039831592889,0.00017781132123988693,0.00017354857817886957,0.00017685568243219258,0.00017788752676440122,0.00018525883474901204,0.00018780067091364383,0.02215241788998113,96.83772233983163,96.83772233983163,96.83772233983163,96.83772233983163,96.83772233983163,299.9750671386719,0.0021128569960766784,0.00017685568243219258,3.955941819849974e-09,3.811476338021695e-09,3.2869928548078485e-09,8.471060397827757e-09,7.685124341120135e-09,5.708987660902667e-09,1.335929804318443e-09,2.0424982316021327e-09,1.6714915669337649e-09,3.3273837912534763e-09,3.1037540037881888e-09,2.8111065675299105e-09,2.6014602879973226e-09,3.039010998039364e-09,2.6915706868102017e-09,6.671305695079831e-06,5.6679205894470215,0.00017788752676440122
16,35.0,0.02159172244193168,-0.036249534391385764,-0.0013140287435922595,-0.15509449395338876,0.07249906878277153,0.03842108381866352,0.09063178776492205,0.029064575527284548,0.0026341744406664005,0.08358238716643508,-0.19798004209104025,0.02159172244193168,0.09063178776492205,0.045357589601614796,-2.971022174078316e-06,0.00015865625148796917,-0.07726123490129437,0.15767175388039675,0.020938230441774713,0.06507291069773133,0.04096675796961981,0.04446390971329331,0.06463448950952765,0.05726698756622401,0.09221787584771003,0.08800753048146294,0.062151553751541154,0.04271649516340903,0.03702551380216471,0.0811853202028951,0.03163380612860082,0.028967853765677423,0.04136570304626034,-0.2068717104474028,0.00028193222412627183,0.237042611850292,0.00028193222412627183,0.00030163366014305794,0.03397358248519777,0.0002845949497369602,0.00029140769508478843,0.00029056819700237996,0.0002973340371967414,0.00023586782850173183,0.00023559835110062845,0.0002382067055492665,0.0002420804368507914,0.00024648189245822315,0.0002557528128430717,0.021156978818050766,97.48811356849042,97.48811356849042,97.48811356849042,97.48811356849042,97.48811356849042,298.88177490234375,0.0038786693414136503,0.0002382067055492665,1.6958770125025351e-09,5.270533901887803e-09,3.3180732875506854e-09,3.7540824328885356e-09,5.4570820063061935e-09,4.835044722631173e-09,5.130415416882205e-09,4.896178609985194e-09,3.4577167020921773e-09,2.423837931811148e-09,2.1009177942894217e-09,4.606652719546452e-09,1.9218588512500096e-09,1.7598933854168338e-09,2.513103931106099e-09,1.3009819980919023e-05,15.086413383483887,0.0002420804368507914
17,22.0,0.0318210894222067,-0.031277873718970124,-0.000978305384379842,-0.12629496199800094,0.06255574743794025,0.040676062960057116,0.07236652301480852,0.030798294408555558,0.002228765481133584,0.06464599863386578,-0.13772963291857374,0.0318210894222067,0.07236652301480852,0.03253820069210614,-2.859167653471964e-06,0.0001488209318491834,-0.06845466014487746,0.1373765931689989,0.0349017546650695,0.04421589962518212,0.031408393749311724,0.06981543239516536,0.06080402938859099,0.04851997972624168,0.040903868750387505,0.036637547458236004,0.03970886504386019,0.04209438124433612,0.07745360116738248,0.05024333664093294,0.06355407998513724,0.051888352472586156,0.043345146187735537,-0.23388616634359802,0.0003137640580562559,0.27298773382823327,0.0003137640580562559,0.00033692316434366464,0.03516588236561002,0.0002914853689163924,0.0002933043887128207,0.0002860442202075295,0.00028805993336782835,0.0002587101035717692,0.00025416774978704996,0.00025925534857937815,0.00026127461155914006,0.00026933430911592907,0.00027803051237191846,0.020343340222040675,98.00473768503112,98.00473768503112,98.00473768503112,98.00473768503112,98.00473768503112,298.3415222167969,0.003958647006842965,0.00025925534857937815,2.965382921074328e-09,3.7567473282275085e-09,2.6685739813477423e-09,5.712389153378016e-09,4.975064481375582e-09,3.9699676189285855e-09,2.7377334725394757e-09,2.452184673294896e-09,2.657750777818513e-09,2.829303780480297e-09,5.205914901627734e-09,3.377022255702187e-09,4.610274613834694e-09,3.764031423537474e-09,3.1442989521523046e-09,1.2745920073239713e-05,10.744510650634766,0.00026127461155914006
18,23.0,0.049277058127411046,-0.026981524058377903,-0.0007280026405128256,-0.10802049499401442,0.053963048116755806,0.049844501456368415,0.07244827331510627,0.030007673525880144,0.0021740041331534433,0.06400990385561836,-0.138701297613351,0.049277058127411046,0.07244827331510627,0.05152017857003743,-3.0675154605846705e-06,0.00014378274674694294,-0.08005708659020563,0.14688330286025314,0.017471460223071025,0.01958729019618503,0.018022153247521645,0.045762015612660634,0.04720319019314813,0.042330107955809056,0.03397325370603567,0.018013732023155336,0.030681955927868244,0.0757239975173515,0.07565490214045097,0.0497168612583433,0.05328620322707299,0.05499040987527439,0.05264717627982043,-0.2515324392834454,0.00034775872658540955,0.30648226177497145,0.00034775872658540955,0.0003751168790674045,0.03658640928765921,0.0003330519654164836,0.0003397692142709052,0.00033413519921353325,0.00033867750449666467,0.00028468515136478606,0.00028444452732043793,0.0002877197659201082,0.00028996991548912895,0.0003029891298283789,0.00031139093174481226,0.021185869662188068,98.41510680753889,98.41510680753889,98.41510680753889,98.41510680753889,98.41510680753889,298.9482727050781,0.004583698507580082,0.0002877197659201082,1.93799746905304e-09,2.172692971345793e-09,1.9990823282453575e-09,5.109161158493665e-09,5.270063013244966e-09,4.726001259062311e-09,2.753383933468962e-09,1.4599343578786967e-09,2.4866386137217898e-09,6.268634220583494e-09,6.262914321234236e-09,4.115694205824767e-09,4.891802024885161e-09,5.048252307089895e-09,4.83313780928689e-09,1.3468676393888994e-05,17.151411056518555,0.00028996991548912895
19,16.0,0.06490883885744554,-0.006645266611873643,-4.4159568342882626e-05,-0.027344182119604706,0.013290533223747288,0.058959959233108275,0.042549738346092,0.02926290058795154,0.00124512876326504,0.013568366126176326,-0.026899831477962977,0.06490883885744554,0.042549738346092,0.03569056586314019,-1.055101062459346e-06,4.127879119871157e-05,-0.019466529269854517,0.03497140366351174,0.005899408648399052,0.00855855610768217,0.010604683461395004,0.025021781410167844,0.025678340718415016,0.019010340551048173,0.013881837297555119,0.016509227665425442,0.013288051102930595,0.01758375082950927,0.02009749925965659,0.014329004458192183,0.04407411363505878,0.022292289423099073,0.05975144925641062,-0.28077178156897187,0.00039436141765263825,0.3462362171235818,0.00039436141765263825,0.0004234360801520529,0.03835812924532386,0.000375695974962389,0.0003798181776252675,0.0003861045182479021,0.00038525863547573587,0.00033448608509603183,0.0003311438189693744,0.00035504163640504954,0.0003496005111095153,0.00036056584820073185,0.0003629779333420164,0.022123870286592656,98.74107458820583,98.74107458820583,98.74107458820583,98.74107458820583,98.74107458820583,299.8792724609375,0.003354314729087933,0.00035504163640504954,8.32686579277592e-10,1.2080185038199013e-09,1.496824194097318e-09,3.7301645760137505e-09,3.828042270392476e-09,2.8339988164336675e-09,1.553113021365023e-09,1.8470679284195178e-09,1.4866796630846636e-09,2.216512036933922e-09,2.5333814982490074e-09,1.8062364035301325e-09,5.7299755046252874e-09,2.898169964211572e-09,7.768150335138034e-09,1.4323184260888221e-05,12.030329704284668,0.0003496005111095153
20,17.0,0.019330735644723776,-0.02446467665825016,-0.0005985204039927303,-0.10057302444770568,0.04892935331650032,0.02112172184889268,0.05969691593357034,0.012897081462655844,0.0007699159878645744,0.046961241906121796,-0.0990828400549949,0.019330735644723776,0.05969691593357034,0.011755417860026538,-5.1840972515696715e-06,0.00017564479922248117,-0.09333762546136007,0.13829514848574903,0.010981121237896886,0.010272609106252228,0.01193129734733719,0.0191247447536813,0.009423634202267146,0.019020035202951195,0.025965416337779924,0.017149318304427903,0.02319132137752251,0.032486999515375585,0.018316932888908934,0.023914191817366977,0.008292295018106374,0.01652587724388757,0.0221943954678431,-0.319882830430243,0.00043364588200347516,0.37540969100423344,0.00043364588200347516,0.00047175012121925404,0.0392792754282235,0.00043030924329434,0.0004310199277760434,0.0004390078604336236,0.00044022356335747775,0.0003698735272065519,0.0003647275735017327,0.0003826742671784461,0.00038185926140235545,0.0004092648783656515,0.0004195285076543329,0.02244423899902989,99.0,99.0,99.0,99.0,99.0,300.3092041015625,0.006108488427507452,0.0003826742671784461,2.0333307877994502e-09,1.9021383986442594e-09,2.209271139909295e-09,3.6858719235305897e-09,1.8161972445186802e-09,3.665691471549012e-09,3.5522358121028593e-09,2.3461369477639767e-09,3.1727217948497476e-09,4.757383044018134e-09,2.6823242295082113e-09,3.5019845587615377e-09,1.3889406804492708e-09,2.7680471008360204e-09,3.717511096259306e-09,6.496825653488216e-06,3.9852075576782227,0.00038185926140235545
21,11.0,0.008867321946181351,-0.01143155943313002,-0.00013068055107318398,-0.04486585483701694,0.022863118866260045,0.01299382716042314,0.02311333726420748,0.011742498099155639,0.0002714083188900996,0.023392726594235448,-0.04996916540129283,0.008867321946181351,0.02311333726420748,0.012330423489031251,-2.8447537032276835e-06,9.102691848462799e-05,-0.0533403750952909,0.07352715590986994,0.01767549018167898,0.003278991281503323,0.015295459058370086,0.015907518769140254,0.0024091258983136806,0.028944244663397643,0.02909429914773072,0.01065788591947405,0.01782691750872786,0.011383260484755835,0.029400375834763577,0.022348885278446893,0.007224691292939375,0.014173752562969473,0.01329607946673451,-0.33961514337560883,0.0005000797394008566,0.41313430536015394,0.0005000797394008566,0.0005372422570695526,0.04057581293680545,0.00047783526213821193,0.0004741358741718142,0.0004783682801669386,0.00047826249535235725,0.000405876933829939,0.0003980254074360167,0.0004030621222558283,0.0004056078610531227,0.00045997768846544533,0.00046529675598553657,0.023446461833096968,99.20567176527571,99.20567176527571,99.20567176527571,99.20567176527571,99.20567176527571,301.1066589355469,0.0026658563929141976,0.0004030621222558283,4.035783476087737e-09,7.486807265941321e-10,3.4923592099827637e-09,3.64021632901598e-09,5.512952435240612e-10,6.623491292629054e-09,4.792880949495735e-09,1.7557384051758563e-09,2.9367366054073865e-09,1.8493139619776161e-09,4.7763578450505615e-09,3.6307792161495417e-09,1.5285963827489812e-09,2.9988751102636272e-09,2.8131774983183245e-09,6.4552806575104105e-06,4.22471809387207,0.0004056078610531227
