,N_omega_500,N_pr,N_prQ,N_pr_sc,N_pr_scOGS09,N_pr_scOGS09ad,N_pr_scRH,N_pr_scRHad,N_qvstar_s,bias_sc,bias_scOGS09,bias_scOGS09ad,bias_scRH,bias_scRHad,contrib,contribQOmega_bias_covQOmega,contribQOmega_var_cov2QOmega,contribQOmega_var_covQ2Omega2,contribQOmega_var_covQOmega,contribQOmega_var_sum,contribQOmega_var_varOmega,contribQOmega_var_varQ,contribQOmega_var_varQvarOmega,contribTOmega_var_covTOmega,contribTOmega_var_covTOmega2,contribTOmega_var_sum,contribTOmega_var_varOmega,contribTOmega_var_varT,cov_qvstar_s_2_omega_500_2_prQ,cov_qvstar_s_omega_500_prQ,cov_ts_omega_500_2_prQ,cov_ts_omega_500_prQ,norm_var_pr,norm_var_pr_I25,norm_var_pr_I75,norm_var_pr_Ibnd,norm_var_pr_scOGS09_I25_prQ,norm_var_pr_scOGS09_I75_prQ,norm_var_pr_scOGS09_prQ,norm_var_pr_scOGS09ad_I25_prQ,norm_var_pr_scOGS09ad_I75_prQ,norm_var_pr_scOGS09ad_prQ,norm_var_pr_scRH_I25_prQ,norm_var_pr_scRH_I75_prQ,norm_var_pr_scRH_prQ,norm_var_pr_scRHad_I25_prQ,norm_var_pr_scRHad_I75_prQ,norm_var_pr_scRHad_prQ,norm_var_pr_sc_I25_prQ,norm_var_pr_sc_I75_prQ,norm_var_pr_sc_prQ,omega_500_prQ,percentiles,percentiles_omega_500,percentiles_pr,percentiles_pr_sc,percentiles_pr_scOGS09,percentiles_qvstar_s,pr_scOGS09_prQ,pr_scOGS09_vQ,pr_scOGS09ad_prQ,pr_scOGS09ad_vQ,pr_scRH_prQ,pr_scRH_vQ,pr_scRHad_prQ,pr_scRHad_vQ,pr_sc_prQ,pr_sc_vQ,qvstar_s_prQ,ranks_omega_500,ranks_pr,ranks_pr_sc,ranks_pr_scOGS09,ranks_qvstar_s,ranks_ref,ts_prQ,var_omega_500_prQ,var_prQ,var_pr_scOGS09_I25_prQ,var_pr_scOGS09_I75_prQ,var_pr_scOGS09_prQ,var_pr_scOGS09ad_I25_prQ,var_pr_scOGS09ad_I75_prQ,var_pr_scOGS09ad_prQ,var_pr_scRH_I25_prQ,var_pr_scRH_I75_prQ,var_pr_scRH_prQ,var_pr_scRHad_I25_prQ,var_pr_scRHad_I75_prQ,var_pr_scRHad_prQ,var_pr_sc_I25_prQ,var_pr_sc_I75_prQ,var_pr_sc_prQ,var_qvstar_s_prQ,var_ts_prQ,var_vQ
0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0002541915455459512,-0.00023126711980811366,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.614429414678966e-06,-0.031379819811508225,4.614429414678966e-06,-4.0238446365438884e-05,-3.985753709669452e-05,0.012281279841619615,,,,,,,,,,,,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,,,,,,,,,,,,,,,,,,,,,
2,7317.0,4225.0,,6870.0,7510.0,7428.0,7484.0,7453.0,6313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1089174465947855e-05,-0.019844715545903304,1.1089174465947855e-05,-2.5926551281902895e-05,-2.3241754126325595e-05,0.014338883495408235,,,,,,,,,,,,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,,,,,,,,,,,,,,,,,,,,,
3,4080.0,3923.0,,3830.0,3960.0,4008.0,3962.0,3995.0,3487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8806820715902668e-05,-0.009730550105358556,1.8806820715902668e-05,-1.3758546567371602e-05,-7.65179345614363e-06,0.015326308698710291,,,,,,,,,,,,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,,,,,,,,,,,,,,,,,,,,,
4,3089.0,3018.0,,2839.0,3039.0,2991.0,3045.0,3006.0,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9135496400163014e-05,0.00019003318918341496,2.9135496400163014e-05,-1.3926993782122373e-06,9.181952397194542e-06,0.01595719457286885,,,,,,,,,,,,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,,,,,,,,,,,,,,,,,,,,,
5,2403.0,2349.0,,2191.0,2394.0,2428.0,2401.0,2438.0,2316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0066528432401724e-05,0.010283897409586818,4.0066528432401724e-05,1.2168444649158083e-05,2.5882720184140406e-05,0.016488701964422724,,,,,,,,,,,,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,,,,,,,,,,,,,,,,,,,,,
6,1912.0,1913.0,,1859.0,1937.0,1909.0,1915.0,1885.0,1788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.265046687166573e-05,0.021138575163417928,5.265046687166573e-05,2.7037715782122025e-05,4.20430909705886e-05,0.01704229879431216,,,,,,,,,,,,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,,,,,,,,,,,,,,,,,,,,,
7,1466.0,1481.0,,1356.0,1494.0,1543.0,1541.0,1555.0,1393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.455088084118399e-05,0.03196367523463346,6.455088084118399e-05,4.346527106534698e-05,5.770418336262206e-05,0.01767266659935847,,,,,,,,,,,,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,,,,,,,,,,,,,,,,,,,,,
8,1229.0,1209.0,1209.0,1141.0,1217.0,1201.0,1198.0,1199.0,1183.0,-0.04513603502109193,0.0214350630756049,0.022262279083310493,0.004267759944643387,0.01889516254659328,0.513155648657596,0.03170375891572457,-0.0010051283293863852,0.1395283271933998,-0.06340751783144914,0.7100516265962518,0.5915160547019218,0.027282094160148405,0.016137796701617326,0.04208203205685233,-0.1308770683836437,0.513155648657596,0.5915160547019218,0.010434630282465593,2.7757826958239612e-08,-1.4140745143499328e-05,-0.0008822605177934832,0.010462639571055879,0.3901221347648734,0.3696909843935176,0.3724523034618908,0.3724523034618908,0.3929517256362611,0.39667632656310475,0.4014416381960096,0.3869193970319264,0.41367839115740695,0.3790150694455757,0.33796709692209975,0.42260873139127186,0.3893542405384563,0.3696909843935176,0.3724523034618908,0.3901221347648734,0.6580548928469186,0.7080731230370544,0.693075979215367,-0.02711369612930493,7.639150521271359e-05,0.04238262342224861,7.639150521271359e-05,5.8213920067683424e-05,7.196267284455377e-05,0.01831665312512686,4.698292139399674e-05,4.5975839510440236e-05,4.9738682945987276e-05,4.863138650500741e-05,4.8021045656975826e-05,4.7816103361821094e-05,4.828774594092962e-05,4.737534113236715e-05,3.759350650931444e-05,3.9290328335684506e-05,0.016450261792826992,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,299.71490478515625,0.00043485451692867693,4.828774594092962e-05,8.673996361823403e-10,8.756213012829007e-10,8.861402258912208e-10,9.572140502936887e-10,1.0234141047368696e-09,9.37659245128016e-10,7.793591640015255e-10,9.74544535833215e-10,8.978589873689498e-10,8.620108373108088e-10,8.684494226772211e-10,9.0965028155565e-10,9.300103779449614e-10,1.0006997287406364e-09,9.795046893217183e-10,7.382837867082058e-06,3.509528160095215,4.737534113236715e-05
9,988.0,949.0,949.0,905.0,970.0,976.0,957.0,979.0,932.0,-0.022459695392987387,0.0071883372883776225,0.012388836320338896,-0.004187038314260398,0.00968506185618231,0.25111264226405117,0.015300558322237008,-0.00023410708497217616,0.06885454424520165,-0.030601116644474017,0.3598910477052374,0.291084459344368,0.023846052535360998,0.006941215309752951,0.027670012492575096,-0.07804683986224233,0.25111264226405117,0.291084459344368,0.010405010289350413,2.5779807521059277e-08,-9.362262416671852e-06,-0.0009895718583892335,0.0094379598047711,0.20289920583247367,0.1748937904597005,0.20542506843067015,0.20542506843067015,0.18522031928897417,0.18910021440817487,0.20555386488972613,0.1989557423435416,0.19242806822438685,0.19861025997621365,0.1875472735843443,0.18627767098020243,0.1939092213241215,0.1748937904597005,0.20542506843067015,0.20289920583247367,0.34690930582449425,0.3518339414890169,0.3513873950247199,-0.03717262624083277,8.836628507770878e-05,0.05186064802091195,8.836628507770878e-05,7.343643295013365e-05,8.563539187242904e-05,0.01919883894924913,5.918838369851827e-05,5.8762917632939406e-05,6.270012758456236e-05,6.192334596665285e-05,6.0420031959691906e-05,6.0673012948455974e-05,6.0633120304215734e-05,6.004588478353606e-05,5.271709297784303e-05,5.390110282812918e-05,0.016460775286748434,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,299.81488037109375,0.0004022217114892768,6.0633120304215734e-05,6.488758182980377e-10,6.624681181604199e-10,7.201096121454809e-10,7.821559034346173e-10,7.564936190096813e-10,7.807977065313506e-10,6.846563751408327e-10,6.800215889335556e-10,7.078811759876037e-10,6.429752074912359e-10,7.55219643024127e-10,7.459336242129334e-10,9.640928390881851e-10,9.777788541346842e-10,9.765378604763396e-10,6.461257790861859e-06,3.504237651824951,6.004588478353606e-05
