,N_prQ,contrib,contribQOmega_bias_covQOmega,contribQOmega_var_cov2QOmega,contribQOmega_var_covQ2Omega2,contribQOmega_var_covQOmega,contribQOmega_var_sum,contribQOmega_var_varOmega,contribQOmega_var_varQ,contribQOmega_var_varQvarOmega,contribTOmega_var_covTOmega,contribTOmega_var_covTOmega2,contribTOmega_var_sum,contribTOmega_var_varOmega,contribTOmega_var_varT,cov_qvstar_s_2_omega_500_2_prQ,cov_qvstar_s_omega_500_prQ,cov_ts_omega_500_2_prQ,cov_ts_omega_500_prQ,norm_var_pr_sc_prQ,omega_500_prQ,pr_sc_prQ,pr_sc_vQ,qvstar_s_prQ,ranks_ref,ts_prQ,var_omega_500_prQ,var_pr_sc_prQ,var_qvstar_s_prQ,var_ts_prQ
0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,20.567176527571853,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,36.90426555198067,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,49.88127663727278,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,60.18928294465028,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,68.3772233983162,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,74.8811356849042,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,80.0473768503112,,,,,
8,2871.0,1.6287719359314823,-0.004332017551819186,-1.87663760692695e-05,-0.07135600569107674,0.008664035103638373,1.8598148394233098,1.888889107220614,0.01164339229295134,0.021993076873252235,0.06026576610104782,-0.33387706388468685,1.6287719359314823,1.888889107220614,0.013494126494507304,-1.841619070259223e-08,2.2007709440033697e-06,-0.0009391315716575553,0.00933202603915267,1.8760336545084997,-0.018164966236966406,3.084582724836094e-08,3.0980033296356695e-08,0.027967267801680195,84.15106807538886,303.9355773925781,0.0006232691801122902,1.7849804710895254e-15,9.107089658130876e-06,3.9223477840423584
9,2187.0,0.5238011325237534,-0.006796416773889483,-4.6191280964406335e-05,-0.05030407140301407,0.013592833547778967,0.5995636232573852,0.6194030488582344,0.01044706167947411,0.00647094185587629,0.041010484765161094,-0.14928911847122217,0.5238011325237534,0.6194030488582344,0.012676717371580042,-4.083127011384325e-08,6.123149732299119e-06,-0.001323996860398526,0.01127600767710902,0.6077972349702867,-0.03225509621272188,5.45670402951369e-08,5.494043841232729e-08,0.02793164635884094,87.41074588205832,303.9325866699219,0.0006444215009153646,1.8097538816108216e-15,8.150555864189437e-06,3.684605836868286
10,1778.0,0.21943402910189214,-0.016466593326359618,-0.0002711486957757111,-0.09190596174509276,0.032933186652719236,0.2673156498230702,0.31386690395192174,0.009660544474573504,0.00303212518472423,0.05278822491949112,-0.16022987366449096,0.21943402910189214,0.31386690395192174,0.013008773894970238,-1.6204836791417053e-07,2.1865239994465065e-05,-0.0031032581048743755,0.021445899547797104,0.27634152727603994,-0.047672420052002805,7.964102640980562e-08,8.097439890644447e-08,0.02785372538872063,90.0,303.8898620605469,0.000713312642939123,1.7527494948725986e-15,7.494940393890493e-06,3.7789955139160156
11,1417.0,0.12883401904001318,-0.013271160916116086,-0.00017612371206144717,-0.06697980253283728,0.026542321832232173,0.16165344913389862,0.1916259903026296,0.00892986837357676,0.0017111948703587795,0.04227250397805466,-0.11766248827289937,0.12883401904001318,0.1916259903026296,0.012598013032228263,-1.9192913129699704e-07,2.2465052224005965e-05,-0.003708441413327086,0.02190967768854897,0.16603105687352734,-0.06081005257071358,1.018576337912663e-07,1.0322758366506723e-07,0.027837045450331915,92.05671765275719,303.9117736816406,0.0007086065623491978,1.722568489584227e-15,6.919764820216255e-06,3.66072678565979
12,1126.0,0.07445497377800758,-0.01521904809805073,-0.00023161942501078155,-0.0727910239470491,0.03043809619610146,0.09700542300689116,0.13014186047113646,0.008360109506760834,0.00108800020495229,0.041644130335407675,-0.10948631418382877,0.07445497377800758,0.13014186047113646,0.012155297155292222,-3.260580560284092e-07,3.221039441252444e-05,-0.005399052369922532,0.02699863830072768,0.1000268827161409,-0.07606233277408936,1.270999667697577e-07,1.2906420105332476e-07,0.027825239581710765,93.69042655519807,303.91729736328125,0.0007529329314158037,1.6158744294787234e-15,6.472764271985396e-06,3.532339334487915
13,893.0,0.06014386670770657,-0.010492089204669644,-0.00011008393587874527,-0.046770446836025686,0.020984178409339287,0.07361724061529833,0.09113352582215656,0.0076801481737926,0.0006999189819143164,0.030469441437899446,-0.0735461961710424,0.06014386670770657,0.09113352582215656,0.012087095618692966,-3.112912049278542e-07,2.706821641291783e-05,-0.005423839906129951,0.024152768003145954,0.07518669478539593,-0.09303454314767608,1.5567331745191244e-07,1.5732397462773985e-07,0.027730227742866504,94.98812766372727,303.8612365722656,0.0007887995088033758,1.8220880278504325e-15,5.905769216094205e-06,3.5099289417266846
14,698.0,0.03891132152250405,-0.010233839783933281,-0.00010473147672321557,-0.04590665785688052,0.020467679567866562,0.049698661061551797,0.06781248194217529,0.006958046483592269,0.00047184240152141707,0.02793765212304925,-0.06750187289408308,0.03891132152250405,0.06781248194217529,0.01066306035136259,-4.1802848913809884e-07,3.0881878916796376e-05,-0.006794217555467245,0.025876065355572124,0.05073170820224925,-0.10867140754046595,1.821356448767166e-07,1.840188644527474e-07,0.027768333081167003,96.01892829446503,303.9084167480469,0.0008008297977625897,1.6829429005859388e-15,5.365212723801257e-06,3.098331928253174
15,569.0,0.03373205606964951,-0.008499893412572101,-7.224818802508658e-05,-0.03715551992635365,0.0169997868251442,0.041058257878581084,0.05400819327707551,0.0069051132023096795,0.00037293268843042695,0.022079654563916223,-0.052934742839361296,0.03373205606964951,0.05400819327707551,0.010578951068019073,-4.1806445154327526e-07,2.851172073834986e-05,-0.006590962565484543,0.022746255298011272,0.041765240602569656,-0.12086217425432884,2.028149469585455e-07,2.045536310193647e-07,0.027753614149721238,96.83772233983163,303.9203796386719,0.0007889336035842495,1.7179673435973894e-15,5.318753889817742e-06,3.0743765830993652
16,450.0,0.026474095744378305,-0.008228365773242654,-6.770600329827115e-05,-0.033961140577342126,0.016456731546485304,0.03236799925728959,0.0414364370271799,0.008165334879715607,0.00033834238454917136,0.019985593404430315,-0.046027581243178024,0.026474095744378305,0.0414364370271799,0.011079646555946116,-5.147064648624632e-07,3.2033343209614195e-05,-0.007638508034899582,0.023779026302141165,0.032907318134757904,-0.13948045871092984,2.354494090881259e-07,2.3740284654510805e-07,0.027910994479808042,97.48811356849042,304.0381164550781,0.0008061375272122555,1.824264048717362e-15,6.360988678141484e-06,3.22487735748291
