,N_omega_500,N_pr,N_prQ,N_pr_sc,N_pr_scOGS09,N_pr_scOGS09ad,N_pr_scRH,N_pr_scRHad,N_qvstar_s,bias_sc,bias_scOGS09,bias_scOGS09ad,bias_scRH,bias_scRHad,contrib,contribQOmega_bias_covQOmega,contribQOmega_var_cov2QOmega,contribQOmega_var_covQ2Omega2,contribQOmega_var_covQOmega,contribQOmega_var_sum,contribQOmega_var_varOmega,contribQOmega_var_varQ,contribQOmega_var_varQvarOmega,contribTOmega_var_covTOmega,contribTOmega_var_covTOmega2,contribTOmega_var_sum,contribTOmega_var_varOmega,contribTOmega_var_varT,cov_qvstar_s_2_omega_500_2_prQ,cov_qvstar_s_omega_500_prQ,cov_ts_omega_500_2_prQ,cov_ts_omega_500_prQ,norm_var_pr,norm_var_pr_I25,norm_var_pr_I75,norm_var_pr_Ibnd,norm_var_pr_scOGS09_I25_prQ,norm_var_pr_scOGS09_I75_prQ,norm_var_pr_scOGS09_prQ,norm_var_pr_scOGS09ad_I25_prQ,norm_var_pr_scOGS09ad_I75_prQ,norm_var_pr_scOGS09ad_prQ,norm_var_pr_scRH_I25_prQ,norm_var_pr_scRH_I75_prQ,norm_var_pr_scRH_prQ,norm_var_pr_scRHad_I25_prQ,norm_var_pr_scRHad_I75_prQ,norm_var_pr_scRHad_prQ,norm_var_pr_sc_I25_prQ,norm_var_pr_sc_I75_prQ,norm_var_pr_sc_prQ,omega_500_prQ,percentiles,percentiles_omega_500,percentiles_pr,percentiles_pr_sc,percentiles_pr_scOGS09,percentiles_qvstar_s,pr_scOGS09_prQ,pr_scOGS09_vQ,pr_scOGS09ad_prQ,pr_scOGS09ad_vQ,pr_scRH_prQ,pr_scRH_vQ,pr_scRHad_prQ,pr_scRHad_vQ,pr_sc_prQ,pr_sc_vQ,qvstar_s_prQ,ranks_omega_500,ranks_pr,ranks_pr_sc,ranks_pr_scOGS09,ranks_qvstar_s,ranks_ref,ts_prQ,var_omega_500_prQ,var_prQ,var_pr_scOGS09_I25_prQ,var_pr_scOGS09_I75_prQ,var_pr_scOGS09_prQ,var_pr_scOGS09ad_I25_prQ,var_pr_scOGS09ad_I75_prQ,var_pr_scOGS09ad_prQ,var_pr_scRH_I25_prQ,var_pr_scRH_I75_prQ,var_pr_scRH_prQ,var_pr_scRHad_I25_prQ,var_pr_scRHad_I75_prQ,var_pr_scRHad_prQ,var_pr_sc_I25_prQ,var_pr_sc_I75_prQ,var_pr_sc_prQ,var_qvstar_s_prQ,var_ts_prQ,var_vQ
0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.81151004235785e-18,-0.0009563773992297065,-0.0009196565696542321,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5443253809916991e-06,-0.05107585613754545,1.5443253809916991e-06,-6.0050083366283274e-05,-6.275628955423682e-05,0.011741096224642932,,,,,,,,,,,,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,,,,,,,,,,,,,,,,,,,,,
2,945520.0,375454.0,,879365.0,953852.0,952847.0,960301.0,956615.0,855987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.360850544176754e-06,-0.029562490757129974,8.360850544176754e-06,-3.534913862715868e-05,-3.546663998067088e-05,0.013737668890659003,,,,,,,,,,,,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,,,,,,,,,,,,,,,,,,,,,
3,517448.0,496012.0,,482595.0,514741.0,514563.0,511403.0,515360.0,468000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5164573343203832e-05,-0.014081331925922567,1.5164573343203832e-05,-1.7597888800912488e-05,-1.3512752875607987e-05,0.01482122478437971,,,,,,,,,,,,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,,,,,,,,,,,,,,,,,,,,,
4,396963.0,399266.0,,370711.0,395905.0,397004.0,391632.0,392567.0,373720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3387053394822023e-05,0.00013188287814107203,2.3387053394822023e-05,-1.1050095330219955e-06,8.69912799232855e-06,0.015493155648312646,,,,,,,,,,,,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,,,,,,,,,,,,,,,,,,,,,
5,312519.0,309020.0,,291248.0,308473.0,308334.0,309980.0,308904.0,297197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6254951725779805e-05,0.014708412329272244,3.6254951725779805e-05,1.639393609142105e-05,3.294470545378478e-05,0.01599502819418133,,,,,,,,,,,,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,,,,,,,,,,,,,,,,,,,,,
6,245816.0,234464.0,,229071.0,243550.0,242936.0,246049.0,244844.0,235832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3103573842449344e-05,0.030313009958186962,5.3103573842449344e-05,3.627672601163441e-05,5.8506533113891755e-05,0.016454112728809176,,,,,,,,,,,,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,,,,,,,,,,,,,,,,,,,,,
7,193482.0,192054.0,,180368.0,193658.0,193545.0,194032.0,194526.0,185994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.138245599156592e-05,0.0471380797980364,7.138245599156592e-05,5.904123082823998e-05,8.422079131077459e-05,0.016989656981577755,,,,,,,,,,,,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,,,,,,,,,,,,,,,,,,,,,
8,154280.0,153737.0,153737.0,142585.0,154323.0,154792.0,154237.0,153982.0,146248.0,-0.030591565129291818,0.002956600145309379,0.002713611893481882,0.14442658971473704,0.12168791134048243,2.106009255817852,0.03564675862259584,-0.0012706914002976104,0.37277018757741454,-0.07129351724519166,3.3128631042767887,2.8703989619557277,0.03675542619442318,0.10550273719471268,0.19239281467532526,-0.9923737386750234,2.106009255817852,2.8703989619557277,0.0355912178618226,8.323854010455053e-08,-1.6844638169881502e-05,-0.007524976666902564,0.050752501901580066,3.3117177778921367,3.377987273105946,3.274457081140295,3.274457081140295,1.0597936494544824,1.0800355276765201,1.0626835212226131,0.9140116465553131,0.9164477599700235,0.9082769946478769,0.966577114728752,0.9539297571275108,0.9497662022074909,3.377987273105946,3.274457081140295,3.3117177778921367,3.2821149242207204,3.2667896135389203,3.300978534751263,-0.028744932083607764,8.956759693207219e-05,0.06481755995109471,8.956759693207219e-05,8.407159013135211e-05,0.0001091286021178819,0.017795744548979753,6.325390455731345e-05,6.306688805390791e-05,6.731476785160778e-05,6.713210169695868e-05,3.833319638869543e-05,3.279686356141087e-05,2.4358455751300986e-05,2.1394326147445607e-05,3.908442439009937e-05,4.028007810436998e-05,0.016439187705841258,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,299.8362121582031,0.0023717277665520026,2.4358455751300986e-05,4.2402942080710615e-09,4.321283105324378e-09,4.2518567481247605e-09,4.141640839196612e-09,4.152679546247342e-09,4.115655537337576e-09,1.4203212232043697e-09,1.4017367666258185e-09,1.395618697692911e-09,2.0042759390309394e-09,1.9428479181582567e-09,1.9649559700641415e-09,5.013733255896106e-09,4.9903224303777015e-09,5.042549160770524e-09,9.933039708905251e-06,11.98995304107666,2.1394326147445607e-05
9,122212.0,122747.0,122747.0,113761.0,123167.0,123170.0,122214.0,122357.0,110665.0,-0.02659594804923643,-0.006629472962467701,0.0015530336459565655,0.10211788938465566,0.09683781460570917,0.7655187974021707,0.01578939901442889,-0.00024930512123684805,0.15296265354052355,-0.03157879802885778,1.2474901056572143,1.0596860574198794,0.03236876688402766,0.03430073096287843,0.1186483497507097,-0.44566866659548915,0.7655187974021707,1.0596860574198794,0.03285305682707063,9.621558052300706e-08,-1.2522631408370993e-05,-0.00938487709836329,0.05216675701359076,1.3367815044038638,1.3336394025259528,1.3445855293842586,1.3445855293842586,0.5604021006878431,0.5577400250907103,0.5578733469619949,0.5014339496216308,0.49589285674818306,0.4982612953814223,0.5453994786316801,0.5486614699240151,0.5400735774876325,1.3336394025259528,1.3445855293842586,1.3367815044038638,1.2300057123944323,1.233173071706086,1.2364001925076713,-0.04789435742935821,0.00010736461088651829,0.08262138112119788,0.00010736461088651829,0.00011000658945821103,0.0001327904069624681,0.018964717631817216,8.532446983907155e-05,8.589012610490657e-05,9.096125718562436e-05,9.081999129273658e-05,5.355636304996675e-05,4.808730029218579e-05,3.922069947610781e-05,3.5422652651534244e-05,6.585353834373323e-05,6.760497562838156e-05,0.016559440034716946,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,299.88470458984375,0.0024307814986843945,3.922069947610781e-05,4.079875885484263e-09,4.0604952692789574e-09,4.0614658878526455e-09,4.14883958230933e-09,4.102992855218037e-09,4.122589198778875e-09,1.564360610788049e-09,1.5737169282954746e-09,1.549084413627755e-09,2.0514885048565054e-09,2.068326529722885e-09,2.0563218847577095e-09,5.334151643114451e-09,5.34788749385591e-09,5.361882511564238e-09,8.876003167542549e-06,11.074684143066406,3.5422652651534244e-05
