,N_omega_500,N_pr,N_prQ,N_pr_sc,N_pr_scOGS09,N_pr_scOGS09ad,N_pr_scRH,N_pr_scRHad,N_qvstar_s,bias_sc,bias_scOGS09,bias_scOGS09ad,bias_scRH,bias_scRHad,contrib,contribQOmega_bias_covQOmega,contribQOmega_var_cov2QOmega,contribQOmega_var_covQ2Omega2,contribQOmega_var_covQOmega,contribQOmega_var_sum,contribQOmega_var_varOmega,contribQOmega_var_varQ,contribQOmega_var_varQvarOmega,contribTOmega_var_covTOmega,contribTOmega_var_covTOmega2,contribTOmega_var_sum,contribTOmega_var_varOmega,contribTOmega_var_varT,cov_qvstar_s_2_omega_500_2_prQ,cov_qvstar_s_omega_500_prQ,cov_ts_omega_500_2_prQ,cov_ts_omega_500_prQ,norm_var_pr,norm_var_pr_I25,norm_var_pr_I75,norm_var_pr_Ibnd,norm_var_pr_scOGS09_I25_prQ,norm_var_pr_scOGS09_I75_prQ,norm_var_pr_scOGS09_prQ,norm_var_pr_scOGS09ad_I25_prQ,norm_var_pr_scOGS09ad_I75_prQ,norm_var_pr_scOGS09ad_prQ,norm_var_pr_scRH_I25_prQ,norm_var_pr_scRH_I75_prQ,norm_var_pr_scRH_prQ,norm_var_pr_scRHad_I25_prQ,norm_var_pr_scRHad_I75_prQ,norm_var_pr_scRHad_prQ,norm_var_pr_sc_I25_prQ,norm_var_pr_sc_I75_prQ,norm_var_pr_sc_prQ,omega_500_prQ,percentiles,percentiles_omega_500,percentiles_pr,percentiles_pr_sc,percentiles_pr_scOGS09,percentiles_qvstar_s,pr_scOGS09_prQ,pr_scOGS09_vQ,pr_scOGS09ad_prQ,pr_scOGS09ad_vQ,pr_scRH_prQ,pr_scRH_vQ,pr_scRHad_prQ,pr_scRHad_vQ,pr_sc_prQ,pr_sc_vQ,qvstar_s_prQ,ranks_omega_500,ranks_pr,ranks_pr_sc,ranks_pr_scOGS09,ranks_qvstar_s,ranks_ref,ts_prQ,var_omega_500_prQ,var_prQ,var_pr_scOGS09_I25_prQ,var_pr_scOGS09_I75_prQ,var_pr_scOGS09_prQ,var_pr_scOGS09ad_I25_prQ,var_pr_scOGS09ad_I75_prQ,var_pr_scOGS09ad_prQ,var_pr_scRH_I25_prQ,var_pr_scRH_I75_prQ,var_pr_scRH_prQ,var_pr_scRHad_I25_prQ,var_pr_scRHad_I75_prQ,var_pr_scRHad_prQ,var_pr_sc_I25_prQ,var_pr_sc_I75_prQ,var_pr_sc_prQ,var_qvstar_s_prQ,var_ts_prQ,var_vQ
0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0005674135665643788,-0.0006164156864509663,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.162312792182454e-07,-0.04487551998630192,8.162312792182454e-07,-5.357417149262804e-05,-5.7025338086193424e-05,0.012167464707276176,,,,,,,,,,,,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,,,,,,,,,,,,,,,,,,,,,
2,118218.0,59754.0,,111125.0,118577.0,118730.0,118772.0,118346.0,104857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.053772538335075e-06,-0.026963414630940666,4.053772538335075e-06,-3.228538266756069e-05,-3.3681462467497455e-05,0.014178840650399524,,,,,,,,,,,,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,,,,,,,,,,,,,,,,,,,,,
3,64248.0,57320.0,,61296.0,64819.0,64493.0,64595.0,64627.0,61255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.039850565298254e-06,-0.014361940543031138,9.039850565298254e-06,-1.7765937667127472e-05,-1.5739205479031918e-05,0.015288913377155591,,,,,,,,,,,,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,,,,,,,,,,,,,,,,,,,,,
4,49768.0,48206.0,,46863.0,49565.0,49658.0,49650.0,50076.0,45902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5391396400983512e-05,-0.0032683062575199102,1.5391396400983512e-05,-4.85938335512464e-06,1.8646587942378904e-06,0.016068640628444358,,,,,,,,,,,,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,,,,,,,,,,,,,,,,,,,,,
5,39084.0,38546.0,,36959.0,38839.0,38757.0,38865.0,39220.0,37780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.383979145668523e-05,0.007627115367434706,2.383979145668523e-05,8.134263621107515e-06,2.1323454914848032e-05,0.01666737449669561,,,,,,,,,,,,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,,,,,,,,,,,,,,,,,,,,,
6,30768.0,30479.0,,29142.0,30369.0,30568.0,30590.0,30446.0,29614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5591484997105206e-05,0.019450511784453655,3.5591484997105206e-05,2.2627370934354994e-05,4.323121756715684e-05,0.01721449708502677,,,,,,,,,,,,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,,,,,,,,,,,,,,,,,,,,,
7,24481.0,23837.0,,23086.0,24339.0,24247.0,23899.0,24006.0,23874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0690753520463695e-05,0.032540593642351186,5.0690753520463695e-05,3.957025324465984e-05,6.776735697421809e-05,0.01782483314849668,,,,,,,,,,,,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,,,,,,,,,,,,,,,,,,,,,
8,19332.0,19182.0,19182.0,18228.0,19079.0,19258.0,19186.0,19108.0,18035.0,-0.11213304418622219,0.0419215983805375,0.01800404465185242,0.08405602296676425,0.03680909506833888,6.836742752705863,0.059319956202345495,-0.003518857203848188,1.0141044717296126,-0.11863991240469099,10.141909580378458,8.817363454119876,0.04406482719716032,0.38853559694034895,0.3274688580082798,-2.344136557048159,6.836742752705863,8.817363454119876,0.03604699762586568,5.2354671872848386e-08,-1.3478364403138997e-05,-0.004070447565382417,0.041327631653646606,1.5480453069433313,1.5432323483862533,1.5395045845587145,1.5395045845587145,2.095544179888604,2.0605333136864012,2.1008456915176206,1.9375692733902576,1.8639197866322714,1.922691939871816,1.9372907382121127,1.8289560396074005,1.906401070597337,1.5432323483862533,1.5395045845587145,1.5480453069433313,12.116853767449296,11.97207222605903,11.792726465185556,-0.013759059352156459,6.860886666860055e-05,0.04785921535940296,6.860886666860055e-05,6.016494154115571e-05,9.366275400577895e-05,0.018635777897984405,4.027606048916411e-05,3.858762365698714e-05,4.16811790596765e-05,4.093074925074423e-05,3.460034266924843e-05,3.169197547118417e-05,2.930380470633097e-05,2.8225158173031596e-05,1.6755316157446944e-05,1.8634140764484065e-05,0.016513823102261033,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,299.75836181640625,0.0016692301907190862,2.930380470633097e-05,3.399310144082344e-09,3.342516880653948e-09,3.4079100497452475e-09,3.3661791827158376e-09,3.2382264057249815e-09,3.340332483414877e-09,2.3192929188028128e-09,2.189596382098968e-09,2.2823123118396893e-09,1.3251936336945456e-09,1.3219925545457467e-09,1.329326583632865e-09,3.401693033500863e-09,3.3610469738735822e-09,3.3106973338548073e-09,1.2016758340464043e-05,12.130888938903809,2.8225158173031596e-05
9,15323.0,15066.0,15066.0,14374.0,15412.0,15280.0,15199.0,15300.0,14465.0,-0.06854728776623467,0.010182422717848855,0.005565949424809942,0.037579459606887786,0.0260358541003175,1.4314743399908278,0.01869907932190023,-0.00034965556748671673,0.23641434424645788,-0.03739815864380046,2.1984549114055016,1.8954844927256338,0.036022948458795584,0.06828094018590179,0.16641481360525193,-0.6633289115372446,1.4314743399908278,1.8954844927256338,0.03290394519718669,5.8120818725480864e-08,-9.27148230694515e-06,-0.005372490434035354,0.045372951316240966,0.5792819786264054,0.5772317168884726,0.586125031126792,0.586125031126792,0.8042313550494773,0.7523023784760926,0.7786260322810117,0.6882915265577928,0.7126073002115468,0.7011241557775089,0.7189519800894612,0.7348505917440843,0.741106377884293,0.5772317168884726,0.586125031126792,0.5792819786264054,2.3209528427744206,2.3844816609801285,2.3478074931809187,-0.02970582908243323,8.86215581058745e-05,0.06513473952758218,8.86215581058745e-05,8.410690864540528e-05,0.00012030915603623628,0.01964112571226435,6.244043835978446e-05,6.180464342171735e-05,6.633412359801933e-05,6.596491122093366e-05,5.3257084086545386e-05,5.125571164633443e-05,4.8602193486848146e-05,4.7336793868269166e-05,3.8054691309340493e-05,4.0663237185377086e-05,0.01669118889251146,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,299.8555603027344,0.0016726442873538343,4.8602193486848146e-05,3.135543916416878e-09,2.933082789331857e-09,3.0357136703931904e-09,3.0286313558303798e-09,3.135626010983744e-09,3.0850976956485466e-09,2.039175727194723e-09,2.084269229793003e-09,2.102012622404631e-09,1.3635212985966112e-09,1.3845288472538934e-09,1.3683643719509971e-09,3.361109979451119e-09,3.4531098430065955e-09,3.3999997973795416e-09,1.0035841663168383e-05,11.08752727508545,4.7336793868269166e-05
