,N_omega_500,N_pr,N_prQ,N_pr_sc,N_pr_scOGS09,N_pr_scOGS09ad,N_pr_scRH,N_pr_scRHad,N_qvstar_s,bias_sc,bias_scOGS09,bias_scOGS09ad,bias_scRH,bias_scRHad,contrib,contribQOmega_bias_covQOmega,contribQOmega_var_cov2QOmega,contribQOmega_var_covQ2Omega2,contribQOmega_var_covQOmega,contribQOmega_var_sum,contribQOmega_var_varOmega,contribQOmega_var_varQ,contribQOmega_var_varQvarOmega,contribTOmega_var_covTOmega,contribTOmega_var_covTOmega2,contribTOmega_var_sum,contribTOmega_var_varOmega,contribTOmega_var_varT,cov_qvstar_s_2_omega_500_2_prQ,cov_qvstar_s_omega_500_prQ,cov_ts_omega_500_2_prQ,cov_ts_omega_500_prQ,norm_var_pr,norm_var_pr_I25,norm_var_pr_I75,norm_var_pr_Ibnd,norm_var_pr_scOGS09_I25_prQ,norm_var_pr_scOGS09_I75_prQ,norm_var_pr_scOGS09_prQ,norm_var_pr_scOGS09ad_I25_prQ,norm_var_pr_scOGS09ad_I75_prQ,norm_var_pr_scOGS09ad_prQ,norm_var_pr_scRH_I25_prQ,norm_var_pr_scRH_I75_prQ,norm_var_pr_scRH_prQ,norm_var_pr_scRHad_I25_prQ,norm_var_pr_scRHad_I75_prQ,norm_var_pr_scRHad_prQ,norm_var_pr_sc_I25_prQ,norm_var_pr_sc_I75_prQ,norm_var_pr_sc_prQ,omega_500_prQ,percentiles,percentiles_omega_500,percentiles_pr,percentiles_pr_sc,percentiles_pr_scOGS09,percentiles_qvstar_s,pr_scOGS09_prQ,pr_scOGS09_vQ,pr_scOGS09ad_prQ,pr_scOGS09ad_vQ,pr_scRH_prQ,pr_scRH_vQ,pr_scRHad_prQ,pr_scRHad_vQ,pr_sc_prQ,pr_sc_vQ,qvstar_s_prQ,ranks_omega_500,ranks_pr,ranks_pr_sc,ranks_pr_scOGS09,ranks_qvstar_s,ranks_ref,ts_prQ,var_omega_500_prQ,var_prQ,var_pr_scOGS09_I25_prQ,var_pr_scOGS09_I75_prQ,var_pr_scOGS09_prQ,var_pr_scOGS09ad_I25_prQ,var_pr_scOGS09ad_I75_prQ,var_pr_scOGS09ad_prQ,var_pr_scRH_I25_prQ,var_pr_scRH_I75_prQ,var_pr_scRH_prQ,var_pr_scRHad_I25_prQ,var_pr_scRHad_I75_prQ,var_pr_scRHad_prQ,var_pr_sc_I25_prQ,var_pr_sc_I75_prQ,var_pr_sc_prQ,var_qvstar_s_prQ,var_ts_prQ,var_vQ
0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.458810304543871e-19,-0.0006882303693686935,-0.0004873548010699719,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.646662296806849e-06,-0.034754220676555946,6.646662296806849e-06,-5.679580645372933e-05,-5.454697097983369e-05,0.015782184126139562,,,,,,,,,,,,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,,,,,,,,,,,,,,,,,,,,,
2,137664.0,72726.0,,130424.0,139288.0,139329.0,138916.0,137920.0,118549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5541699569833295e-05,-0.01723281456135093,1.5541699569833295e-05,-2.9267073231160972e-05,-2.5131031102329717e-05,0.018298634185778498,,,,,,,,,,,,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,,,,,,,,,,,,,,,,,,,,,
3,74411.0,74503.0,,70816.0,74281.0,74393.0,75147.0,76807.0,70223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6120736002110885e-05,-0.0042878712381326485,2.6120736002110885e-05,-8.34609972880353e-06,-1.5228407996526587e-06,0.019468706198736984,,,,,,,,,,,,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,,,,,,,,,,,,,,,,,,,,,
4,57639.0,54703.0,,54267.0,57459.0,57256.0,57919.0,58055.0,54430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.996455012532875e-05,0.006986836597343001,3.996455012532875e-05,1.0864216226704252e-05,2.029070519891627e-05,0.02014817611403459,,,,,,,,,,,,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,,,,,,,,,,,,,,,,,,,,,
5,45734.0,44110.0,,43059.0,44993.0,45056.0,44996.0,44443.0,44978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.389545281566024e-05,0.017644729253033117,5.389545281566024e-05,2.9768123683492725e-05,4.108005842039113e-05,0.020655935600936016,,,,,,,,,,,,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,,,,,,,,,,,,,,,,,,,,,
6,35812.0,35768.0,,33443.0,35696.0,35893.0,35235.0,35235.0,34756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.719201600739883e-05,0.027767391064845395,6.719201600739883e-05,4.857391393025355e-05,6.0819824650265414e-05,0.021206753956732865,,,,,,,,,,,,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,,,,,,,,,,,,,,,,,,,,,
7,28460.0,28755.0,,26890.0,28714.0,28527.0,28255.0,28222.0,26957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.986845014518846e-05,0.0375722430135407,7.986845014518846e-05,6.745606535697919e-05,7.962055326436607e-05,0.021913005695181086,,,,,,,,,,,,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,,,,,,,,,,,,,,,,,,,,,
8,22575.0,22534.0,22534.0,21186.0,22537.0,22688.0,22663.0,22643.0,20984.0,-0.010771697358560746,0.011735851453991203,0.011929298643415465,0.05036072220539699,0.026866380221762284,0.7237112105224801,0.02004565240405861,-0.00040182818030434065,0.1741795447786433,-0.04009130480811722,1.0461495075606784,0.8664517845439687,0.024651754525622665,0.021359556700865614,0.06372371804031329,-0.224727495480805,0.7237112105224801,0.8664517845439687,0.01826320341900322,6.32424380232577e-08,-1.2078859278013642e-05,-0.0017507720381082263,0.01727377226558355,0.692248451189771,0.6896020715660047,0.6919829815044883,0.6919829815044883,0.6970378661052635,0.7075505170319044,0.7132268738956288,0.6982613849476792,0.711193493094991,0.7100069786574638,0.6733508365346885,0.7057820146000265,0.6970730993844569,0.6896020715660047,0.6919829815044883,0.692248451189771,1.000960590458372,1.0322430720967493,1.0335831212880053,-0.0287400359968805,9.203153278329255e-05,0.047059915798330826,9.203153278329255e-05,8.597276357622712e-05,9.766715283332245e-05,0.02285564135122137,6.199183676667657e-05,6.126430977902279e-05,6.509657797283379e-05,6.432002145353148e-05,5.045690789770951e-05,4.791586157572966e-05,3.9279926496458907e-05,3.822461705612217e-05,5.403135422812266e-05,5.461336362374119e-05,0.020966136964686178,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,303.9693603515625,0.0007156802228082987,3.9279926496458907e-05,2.678708033498807e-09,2.719108023025788e-09,2.7409221933474446e-09,2.958927631279365e-09,3.0137282732060855e-09,3.0087003417898663e-09,1.7142835948218141e-09,1.7968501166134448e-09,1.7746780932450948e-09,1.0639957428364944e-09,1.0676692788409194e-09,1.0680788753700473e-09,2.922191575251642e-09,3.013517252973648e-09,3.017429375483204e-09,1.0836391118263677e-05,6.498819828033447,3.822461705612217e-05
9,17910.0,18017.0,18017.0,16964.0,17974.0,17950.0,17917.0,17802.0,16916.0,-0.0059987592345384436,0.004968628628779115,0.009013147274712483,0.036078930562322795,0.024686623396975516,0.4204340559226965,0.01180276948062111,-0.0001393053674126811,0.10752881129042778,-0.02360553896124222,0.6304815916194082,0.5114145186040263,0.023344427104086102,0.011938678949522977,0.049598498484492805,-0.15820615577425617,0.4204340559226965,0.5114145186040263,0.017627194608433584,6.915205832602235e-08,-9.465074973259245e-06,-0.002164429540733056,0.01781923061527895,0.4627716057434764,0.45017952050574417,0.45135626030867854,0.45135626030867854,0.4532938451123214,0.47532277931058586,0.45730594044932277,0.47219911059490083,0.4671306495312677,0.47561426486703284,0.454809946977177,0.46255801159931303,0.4516439272693705,0.45017952050574417,0.45135626030867854,0.4627716057434764,0.6246766099157028,0.6103594554938154,0.6207378836808842,-0.038080238127096024,0.00010383365839630092,0.05608539905805418,0.00010383365839630092,0.00010428136793169226,0.00011489431905854487,0.024034761933444632,7.65376375174621e-05,7.615735042051371e-05,8.020546347191315e-05,7.948255981740422e-05,6.335756271197345e-05,6.107168960629015e-05,5.1886545805632947e-05,5.0605642189959367e-05,7.224967326340445e-05,7.268308165808568e-05,0.021059132537280752,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,304.0120544433594,0.0007416045131100273,5.1886545805632947e-05,2.655399858003475e-09,2.7844455738735964e-09,2.678902752435077e-09,3.03761738879688e-09,3.005012402646154e-09,3.059586790622696e-09,1.8256893353385222e-09,1.856791467216164e-09,1.8129803599644546e-09,1.211979443591462e-09,1.2151474785345224e-09,1.2458800271696266e-09,3.2608214529843493e-09,3.1860856880405007e-09,3.240261241828593e-09,1.0352951419008871e-05,6.276025772094727,5.0605642189959367e-05
