,N_prQ,contrib,contribQOmega_bias_covQOmega,contribQOmega_var_cov2QOmega,contribQOmega_var_covQ2Omega2,contribQOmega_var_covQOmega,contribQOmega_var_sum,contribQOmega_var_varOmega,contribQOmega_var_varQ,contribQOmega_var_varQvarOmega,contribTOmega_var_covTOmega,contribTOmega_var_covTOmega2,contribTOmega_var_sum,contribTOmega_var_varOmega,contribTOmega_var_varT,cov_qvstar_s_2_omega_500_2_prQ,cov_qvstar_s_omega_500_prQ,cov_ts_omega_500_2_prQ,cov_ts_omega_500_prQ,norm_var_pr_sc_prQ,omega_500_prQ,pr_sc_prQ,pr_sc_vQ,qvstar_s_prQ,ranks_ref,ts_prQ,var_omega_500_prQ,var_pr_sc_prQ,var_qvstar_s_prQ,var_ts_prQ
0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,20.567176527571853,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,36.90426555198067,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,49.88127663727278,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,60.18928294465028,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,68.3772233983162,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,74.8811356849042,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,80.0473768503112,,,,,
8,3984.0,0.5406665450614629,-0.027518294507677496,-0.0007572565326112735,-0.17512112657799914,0.05503658901535499,0.6213411599130108,0.722520774221247,0.011414770771579425,0.008247409015439626,0.08338471852972186,-0.28294708248580314,0.5406665450614629,0.722520774221247,0.017708134796297133,-1.1082519799802839e-07,2.1891297397432802e-05,-0.003078118516656184,0.025044038721553957,0.6570028352496305,-0.036221148578219495,4.836057552940106e-08,4.9729033725028626e-08,0.021962803145578854,84.15106807538886,299.76025390625,0.0009479267393135173,1.5365622703830821e-15,5.506082730057316e-06,4.870170593261719
9,3284.0,0.2636165634350868,-0.021616966000539976,-0.00046729321906850127,-0.11353364302319648,0.04323393200107995,0.30373109429996875,0.3599307844918477,0.010711805494387211,0.0038555085549188723,0.06329785095151196,-0.17747594855636414,0.2636165634350868,0.3599307844918477,0.017863876548091344,-1.3991393792706255e-07,2.3997331051098746e-05,-0.003778609937204109,0.026590906200512965,0.31730099117471167,-0.050681374388736794,6.789489957136376e-08,6.939500912420895e-08,0.021903817868784526,87.41074588205832,299.705078125,0.0009245188285026762,1.4626678961860105e-15,5.13928044583028e-06,4.909387111663818
10,2507.0,0.17050810134428346,-0.019188462337971637,-0.00036819708689575585,-0.09392869699757914,0.03837692467594327,0.19580620225246917,0.2386840186518075,0.010529039539388283,0.0025131134698049714,0.05418244215230433,-0.14017518892326955,0.17050810134428346,0.2386840186518075,0.017816829463441174,-1.839240397643544e-07,2.6850988209159412e-05,-0.0047260546576289005,0.028646099917063014,0.20354259738941047,-0.06377062354423084,8.579573511054744e-08,8.747423109954408e-08,0.02194317346464215,90.0,299.7362976074219,0.0009706544911497448,1.4982583666743426e-15,5.069762669161332e-06,4.898498058319092
11,2020.0,0.12299790958199427,-0.01587158590441466,-0.0002519072391212141,-0.07315724599346601,0.03174317180882932,0.13752165596382038,0.16705236072861207,0.010398228106397853,0.0017370485525683673,0.04387880217799575,-0.10544971333024207,0.12299790958199427,0.16705236072861207,0.01751646000562853,-2.011689567284842e-07,2.6319166519475207e-05,-0.004990442971079168,0.027485286538303635,0.14199320143738495,-0.07555238668499868,1.0201490107967073e-07,1.0366015208840657e-07,0.021948438064872657,92.05671765275719,299.7401123046875,0.0009535621269252499,1.4777289330925257e-15,5.0091793269958465e-06,4.816160678863525
12,1604.0,0.09634046555913799,-0.015413291865791132,-0.00023756956614006316,-0.07087978049968563,0.030826583731582268,0.11099002103244023,0.1391520202377443,0.010647189236786862,0.001481577892152459,0.0422959396947456,-0.10346659119303399,0.09634046555913799,0.1391520202377443,0.01835909681968206,-2.4712048191454936e-07,2.8779854329789174e-05,-0.006239200489687193,0.029902443832146238,0.11449222533504701,-0.08529445434791388,1.1492306273754609e-07,1.1672213507261865e-07,0.021891342405643627,93.69042655519807,299.7021179199219,0.001012350977120427,1.5121343525450824e-15,5.102461785713524e-06,5.045285224914551
13,1282.0,0.08037830728399101,-0.012555204516899095,-0.00015763316046116347,-0.05577505372527269,0.02511040903379819,0.08998788237744113,0.10939035755831533,0.010293764132036972,0.0011260385390244856,0.03389631982012019,-0.08048436299980928,0.08037830728399101,0.10939035755831533,0.017575992905364775,-2.4253405243031934e-07,2.618123654580111e-05,-0.005971362834745936,0.026596269609792385,0.09229079387210408,-0.09455701885318354,1.2871798189265995e-07,1.3035461068958852e-07,0.02205324952986374,94.98812766372727,299.8702697753906,0.0009780624483369169,1.5291033009480474e-15,5.006329104426654e-06,4.840928554534912
14,1005.0,0.06643674215014486,-0.012478000206152829,-0.00015570048914475006,-0.056499867238107584,0.024956000412305657,0.07381135965730327,0.09378371584578996,0.010721691095384154,0.0010055200310758441,0.03169591715053068,-0.07698162572590163,0.06643674215014486,0.09378371584578996,0.017938734879725846,-3.0410189008341946e-07,2.894881790877443e-05,-0.0071265902257340846,0.027774799667156323,0.07568845606852367,-0.10564454993028878,1.432163692386838e-07,1.4502600374329007e-07,0.021960324274767427,96.01892829446503,299.81024169921875,0.001046698569516567,1.5524405044836917e-15,5.170598169580327e-06,4.936882972717285
15,807.0,0.0585292431362895,-0.010224002165322661,-0.00010453022027652248,-0.04409495086819035,0.020448004330645322,0.06176965628815186,0.07377823980781108,0.010936050669330124,0.0008068425688322106,0.025323130481411903,-0.05858377681333208,0.0585292431362895,0.07377823980781108,0.0180116496603986,-2.8253560500695544e-07,2.5879929794586956e-05,-0.006386873388218643,0.024090183110620708,0.06305236034849919,-0.1146009537395022,1.5661707649247638e-07,1.5823487014749392e-07,0.022087874656504684,96.83772233983163,299.925537109375,0.0009689575556902775,1.5466055870953316e-15,5.335417046277473e-06,4.964579105377197
16,664.0,0.050770159746369045,-0.00950318012483441,-9.031043248504777e-05,-0.041853967796215745,0.019006360249668824,0.055702585093185486,0.06745753552423758,0.010476264559308984,0.0007067029886708969,0.023914970061101732,-0.057588027182632937,0.050770159746369045,0.06745753552423758,0.016985681343662674,-3.1365618031803163e-07,2.6015223887719213e-05,-0.007360663134366215,0.024633044620137864,0.05677657358761788,-0.12408991567172785,1.6950078980949206e-07,1.7112704090342724e-07,0.022060843682687757,97.48811356849042,299.9176940917969,0.0010387318530289528,1.6312203550184927e-15,5.0985970680825185e-06,4.681300163269043
