,N_omega_500,N_pr,N_prQ,N_pr_sc,N_pr_scOGS09,N_pr_scOGS09ad,N_pr_scRH,N_pr_scRHad,N_qvstar_s,bias_sc,bias_scOGS09,bias_scOGS09ad,bias_scRH,bias_scRHad,contrib,contribQOmega_bias_covQOmega,contribQOmega_var_cov2QOmega,contribQOmega_var_covQ2Omega2,contribQOmega_var_covQOmega,contribQOmega_var_sum,contribQOmega_var_varOmega,contribQOmega_var_varQ,contribQOmega_var_varQvarOmega,contribTOmega_var_covTOmega,contribTOmega_var_covTOmega2,contribTOmega_var_sum,contribTOmega_var_varOmega,contribTOmega_var_varT,cov_qvstar_s_2_omega_500_2_prQ,cov_qvstar_s_omega_500_prQ,cov_ts_omega_500_2_prQ,cov_ts_omega_500_prQ,norm_var_pr,norm_var_pr_I25,norm_var_pr_I75,norm_var_pr_Ibnd,norm_var_pr_scOGS09_I25_prQ,norm_var_pr_scOGS09_I75_prQ,norm_var_pr_scOGS09_prQ,norm_var_pr_scOGS09ad_I25_prQ,norm_var_pr_scOGS09ad_I75_prQ,norm_var_pr_scOGS09ad_prQ,norm_var_pr_scRH_I25_prQ,norm_var_pr_scRH_I75_prQ,norm_var_pr_scRH_prQ,norm_var_pr_scRHad_I25_prQ,norm_var_pr_scRHad_I75_prQ,norm_var_pr_scRHad_prQ,norm_var_pr_sc_I25_prQ,norm_var_pr_sc_I75_prQ,norm_var_pr_sc_prQ,omega_500_prQ,percentiles,percentiles_omega_500,percentiles_pr,percentiles_pr_sc,percentiles_pr_scOGS09,percentiles_qvstar_s,pr_scOGS09_prQ,pr_scOGS09_vQ,pr_scOGS09ad_prQ,pr_scOGS09ad_vQ,pr_scRH_prQ,pr_scRH_vQ,pr_scRHad_prQ,pr_scRHad_vQ,pr_sc_prQ,pr_sc_vQ,qvstar_s_prQ,ranks_omega_500,ranks_pr,ranks_pr_sc,ranks_pr_scOGS09,ranks_qvstar_s,ranks_ref,ts_prQ,var_omega_500_prQ,var_prQ,var_pr_scOGS09_I25_prQ,var_pr_scOGS09_I75_prQ,var_pr_scOGS09_prQ,var_pr_scOGS09ad_I25_prQ,var_pr_scOGS09ad_I75_prQ,var_pr_scOGS09ad_prQ,var_pr_scRH_I25_prQ,var_pr_scRH_I75_prQ,var_pr_scRH_prQ,var_pr_scRHad_I25_prQ,var_pr_scRHad_I75_prQ,var_pr_scRHad_prQ,var_pr_sc_I25_prQ,var_pr_sc_I75_prQ,var_pr_sc_prQ,var_qvstar_s_prQ,var_ts_prQ,var_vQ
0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.00028751701707682676,-0.0002352131265634473,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2423295116541975e-06,-0.03243170085666422,7.2423295116541975e-06,-4.1918780719663886e-05,-4.357179159173508e-05,0.01184559792062782,,,,,,,,,,,,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,,,,,,,,,,,,,,,,,,,,,
2,3701.0,1941.0,,3448.0,3732.0,3747.0,3732.0,3653.0,3044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.622250517576051e-05,-0.021985853827356128,1.622250517576051e-05,-2.9497097484190878e-05,-2.599795351837457e-05,0.01380113539531159,,,,,,,,,,,,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,,,,,,,,,,,,,,,,,,,,,
3,2002.0,2010.0,,1900.0,1926.0,1941.0,1933.0,2049.0,1799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6665551068364595e-05,-0.011145713250239235,2.6665551068364595e-05,-1.6229508844145598e-05,-6.681192591321795e-06,0.014900415441225747,,,,,,,,,,,,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,,,,,,,,,,,,,,,,,,,,,
4,1483.0,1442.0,,1427.0,1498.0,1479.0,1536.0,1462.0,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.873314763363116e-05,0.0010361422616112436,3.873314763363116e-05,-1.184914787948736e-07,1.350753922383883e-05,0.015541848552449654,,,,,,,,,,,,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,,,,,,,,,,,,,,,,,,,,,
5,1138.0,1165.0,,1104.0,1171.0,1132.0,1146.0,1203.0,1148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1841368566617e-05,0.013510544876287391,5.1841368566617e-05,1.756676743878261e-05,3.15548019508464e-05,0.01601652875497059,,,,,,,,,,,,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,,,,,,,,,,,,,,,,,,,,,
6,933.0,969.0,,890.0,956.0,971.0,964.0,924.0,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.392025500213438e-05,0.02548956477169616,6.392025500213438e-05,3.502883580287917e-05,4.91176592921018e-05,0.016539511282204905,,,,,,,,,,,,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,,,,,,,,,,,,,,,,,,,,,
7,780.0,732.0,,703.0,736.0,761.0,726.0,744.0,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54576351974964e-05,0.03662317048752688,7.54576351974964e-05,5.2784608434003193e-05,6.41912304196798e-05,0.01715823049929279,,,,,,,,,,,,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,,,,,,,,,,,,,,,,,,,,,
8,592.0,598.0,598.0,582.0,598.0,601.0,587.0,586.0,553.0,-0.018877443460247285,-0.0002622143945743864,0.0015262719912780033,0.04886345279275474,0.04615828543966656,0.2837193488579016,0.02147719873889148,-0.0004612700656698419,0.11163038439678404,-0.042954397477782964,0.5005429688540202,0.395284137645078,0.026549513003231717,0.010494601352379236,0.06568193138233619,-0.1915914039056247,0.2837193488579016,0.395284137645078,0.014344683736112146,3.1055664615204095e-08,-1.1328093885804285e-05,-0.001864331217478196,0.01962087267097637,0.1944840874037559,0.19948203526356373,0.17875719687423514,0.17875719687423514,0.23150911093149537,0.22814331282693562,0.27184990023537137,0.26638657561348067,0.22374194099465916,0.22043119889290727,0.3079703974922537,0.3254497378444418,0.32120541606608777,0.19948203526356373,0.17875719687423514,0.1944840874037559,0.43919301045406434,0.4868347906594161,0.48754599806100263,-0.03257426665887856,8.501394824196441e-05,0.047426822403113564,8.501394824196441e-05,7.062392399465014e-05,7.857186578205029e-05,0.01791704400500515,5.437838020509878e-05,5.43926389991422e-05,5.718519873115059e-05,5.709791856401157e-05,3.9991319213287846e-05,3.803720527478937e-05,3.64891838238213e-05,3.480490566142089e-05,4.8560524485896224e-05,4.9477223041278684e-05,0.016192151424422298,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,299.7293701171875,0.0004194292186854391,3.64891838238213e-05,6.845743472080084e-10,6.746216544997514e-10,8.038623933347481e-10,8.711232488079198e-10,7.316690268080987e-10,7.20842413608836e-10,4.92538785168298e-10,5.204935922949359e-10,5.137056246539017e-10,2.6560245762005325e-10,2.3800815318701876e-10,2.589478872830906e-10,1.0356718150214847e-09,1.1480170659741793e-09,1.1496941815997133e-09,6.960904450178644e-06,4.8255462646484375,3.480490566142089e-05
9,453.0,462.0,462.0,411.0,497.0,471.0,491.0,481.0,468.0,-0.0038558076043017473,-0.004213939776450941,0.004181748299143283,0.037580655307848834,0.05360758825341295,0.16153436954604555,0.02179603509009867,-0.0004750671456488125,0.10282266141533658,-0.04359207018019734,0.31452755847876535,0.22343756235129422,0.026429196742854523,0.00590527529512618,0.05078151256588942,-0.1246426896547331,0.16153436954604555,0.22343756235129422,0.011957984283595008,5.592687595293046e-08,-1.6074717833541217e-05,-0.0022437850194842062,0.020632301025629,0.1478116010102726,0.13758159440898934,0.13465959056851434,0.13465959056851434,0.1635844123570509,0.15403748941627593,0.1533650067648743,0.1293730310841163,0.13369855053891364,0.13511296854975116,0.19296612723173137,0.20881974421697824,0.2006512480259253,0.13758159440898934,0.13465959056851434,0.1478116010102726,0.2749591738315464,0.29798581416391895,0.3059066942823951,-0.04430700549726782,9.4102530469687e-05,0.05703540061312064,9.4102530469687e-05,8.511275513130262e-05,9.137160001402939e-05,0.01903130013818304,6.74452465620821e-05,6.77294567693026e-05,7.055695030225474e-05,7.026189889533555e-05,5.19604711654438e-05,5.000776260894184e-05,4.8828894382758806e-05,4.6211295117818484e-05,6.891609113033386e-05,6.918181831857295e-05,0.016645370288195488,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,299.71966552734375,0.0004386326775076415,4.8828894382758806e-05,7.441228000074425e-10,7.006951718625379e-10,6.976361415655363e-10,6.440555918307212e-10,6.655892528193355e-10,6.726306262913205e-10,5.209874260334229e-10,5.637904569329585e-10,5.4173641114683e-10,3.2803041977454527e-10,3.2106360019020107e-10,3.52421424793281e-10,1.3058986936562952e-09,1.4152620551703263e-09,1.452881701953464e-09,7.322693987049506e-06,4.0221405029296875,4.6211295117818484e-05
