,N_omega_500,N_pr,N_prQ,N_pr_sc,N_pr_scOGS09,N_pr_scOGS09ad,N_pr_scRH,N_pr_scRHad,N_qvstar_s,bias_sc,bias_scOGS09,bias_scOGS09ad,bias_scRH,bias_scRHad,contrib,contribQOmega_bias_covQOmega,contribQOmega_var_cov2QOmega,contribQOmega_var_covQ2Omega2,contribQOmega_var_covQOmega,contribQOmega_var_sum,contribQOmega_var_varOmega,contribQOmega_var_varQ,contribQOmega_var_varQvarOmega,contribTOmega_var_covTOmega,contribTOmega_var_covTOmega2,contribTOmega_var_sum,contribTOmega_var_varOmega,contribTOmega_var_varT,cov_qvstar_s_2_omega_500_2_prQ,cov_qvstar_s_omega_500_prQ,cov_ts_omega_500_2_prQ,cov_ts_omega_500_prQ,norm_var_pr,norm_var_pr_I25,norm_var_pr_I75,norm_var_pr_Ibnd,norm_var_pr_scOGS09_I25_prQ,norm_var_pr_scOGS09_I75_prQ,norm_var_pr_scOGS09_prQ,norm_var_pr_scOGS09ad_I25_prQ,norm_var_pr_scOGS09ad_I75_prQ,norm_var_pr_scOGS09ad_prQ,norm_var_pr_scRH_I25_prQ,norm_var_pr_scRH_I75_prQ,norm_var_pr_scRH_prQ,norm_var_pr_scRHad_I25_prQ,norm_var_pr_scRHad_I75_prQ,norm_var_pr_scRHad_prQ,norm_var_pr_sc_I25_prQ,norm_var_pr_sc_I75_prQ,norm_var_pr_sc_prQ,omega_500_prQ,percentiles,percentiles_omega_500,percentiles_pr,percentiles_pr_sc,percentiles_pr_scOGS09,percentiles_qvstar_s,pr_scOGS09_prQ,pr_scOGS09_vQ,pr_scOGS09ad_prQ,pr_scOGS09ad_vQ,pr_scRH_prQ,pr_scRH_vQ,pr_scRHad_prQ,pr_scRHad_vQ,pr_sc_prQ,pr_sc_vQ,qvstar_s_prQ,ranks_omega_500,ranks_pr,ranks_pr_sc,ranks_pr_scOGS09,ranks_qvstar_s,ranks_ref,ts_prQ,var_omega_500_prQ,var_prQ,var_pr_scOGS09_I25_prQ,var_pr_scOGS09_I75_prQ,var_pr_scOGS09_prQ,var_pr_scOGS09ad_I25_prQ,var_pr_scOGS09ad_I75_prQ,var_pr_scOGS09ad_prQ,var_pr_scRH_I25_prQ,var_pr_scRH_I75_prQ,var_pr_scRH_prQ,var_pr_scRHad_I25_prQ,var_pr_scRHad_I75_prQ,var_pr_scRHad_prQ,var_pr_sc_I25_prQ,var_pr_sc_I75_prQ,var_pr_sc_prQ,var_qvstar_s_prQ,var_ts_prQ,var_vQ
0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.00024927189484930497,-0.00018945233250184222,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.373194081290609e-06,-0.02659873688614528,4.373194081290609e-06,-4.418787211329921e-05,-4.3772917214218185e-05,0.015835854301938568,,,,,,,,,,,,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,20.567176527571853,,,,,,,,,,,,,,,,,,,,,
2,1796.0,1024.0,,1670.0,1857.0,1844.0,1890.0,1885.0,1467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0888275898893787e-05,-0.01793957901925103,1.0888275898893787e-05,-3.037170510275488e-05,-2.7580557883370255e-05,0.018549100994960852,,,,,,,,,,,,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,36.90426555198067,,,,,,,,,,,,,,,,,,,,,
3,1022.0,988.0,,992.0,975.0,1023.0,944.0,972.0,868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9524705669024372e-05,-0.009916919710152159,1.9524705669024372e-05,-1.8069779949701404e-05,-8.490109291905768e-06,0.01991104255073625,,,,,,,,,,,,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,49.88127663727278,,,,,,,,,,,,,,,,,,,,,
4,778.0,746.0,,703.0,769.0,732.0,753.0,753.0,807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.148563237643348e-05,0.0002661554040378205,3.148563237643348e-05,-2.20451261827383e-06,1.3375008453753695e-05,0.020711051116736913,,,,,,,,,,,,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,60.18928294465028,,,,,,,,,,,,,,,,,,,,,
5,585.0,567.0,,550.0,592.0,608.0,599.0,603.0,548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5801959065930775e-05,0.010278485910204062,4.5801959065930775e-05,1.6020898423848174e-05,3.383359809093791e-05,0.02133737678124948,,,,,,,,,,,,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,68.3772233983162,,,,,,,,,,,,,,,,,,,,,
6,491.0,497.0,,444.0,481.0,443.0,483.0,459.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.028122747599784e-05,0.019855610538534324,6.028122747599784e-05,3.2916270340830486e-05,5.24588161027624e-05,0.02199045570275253,,,,,,,,,,,,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,74.8811356849042,,,,,,,,,,,,,,,,,,,,,
7,363.0,364.0,,350.0,376.0,409.0,389.0,398.0,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.400293705095627e-05,0.02839470462006227,7.400293705095627e-05,5.0939056943732066e-05,6.908814980157738e-05,0.02292934767697933,,,,,,,,,,,,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,80.0473768503112,,,,,,,,,,,,,,,,,,,,,
8,315.0,294.0,294.0,280.0,283.0,283.0,296.0,286.0,265.0,-0.061107412555974135,0.028011676324303757,0.019896557673788368,0.009460932250743076,0.02214433021679855,0.3316585905958212,0.01819676220459746,-0.0003311221547306666,0.07630968804806841,-0.03639352440919492,0.46011119972830267,0.3898952527464365,0.022038283415384448,0.008592622082338922,0.02703043248919296,-0.09330194689223037,0.3316585905958212,0.3898952527464365,0.008034852252422108,2.174435121514981e-08,-9.713539437118846e-06,-0.0005541197810440512,0.006400274679865008,0.40982117823932446,0.37413317099397997,0.37197184426069474,0.37197184426069474,0.30920207226086316,0.3810563145799517,0.372836798906115,0.42921690094741843,0.2955546257499006,0.32235022546408704,0.22096931676000356,0.3997364934386322,0.3596140792074159,0.37413317099397997,0.37197184426069474,0.40982117823932446,0.4741582017675165,0.47572631872304133,0.44702565432643465,-0.025082298350288055,8.59219836911317e-05,0.036249477780496225,8.59219836911317e-05,6.64251640315245e-05,8.436599496528118e-05,0.023907320651421118,5.786585287250471e-05,5.624493333161033e-05,6.064598503908256e-05,5.943933870006875e-05,5.8504113063366416e-05,5.7950609613284094e-05,6.358483754078569e-05,6.217679390150104e-05,4.489610640520219e-05,4.7639591301461797e-05,0.021282177380794583,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,84.15106807538886,304.1022033691406,0.00024529156053857597,6.358483754078569e-05,1.0353498212186475e-09,1.2759506567657837e-09,1.2484279625574764e-09,1.5786320777784974e-09,1.0870308506369127e-09,1.1855833381059677e-09,7.563185847339428e-10,1.368190585991521e-09,1.2308623451642173e-09,1.5126322198751678e-09,1.503893907670027e-09,1.6569199596631887e-09,9.557418965778924e-10,9.589026877812134e-10,9.010518959543374e-10,9.981823377936355e-06,2.8641414642333984,6.217679390150104e-05
9,230.0,240.0,240.0,235.0,256.0,265.0,242.0,243.0,226.0,-0.035839179644439105,0.022079068845712518,0.017580725968485485,0.004486802529823554,0.015289481948802353,0.17423537536152606,0.013191106121174662,-0.0001740052807000916,0.07289909544415875,-0.02638221224234932,0.2804918586339921,0.2050720830072238,0.024128762184166173,0.004948135521492888,0.01610523406485877,-0.055740609940798935,0.17423537536152606,0.2050720830072238,0.008798668230242442,3.730079236420702e-08,-9.435809692813677e-06,-0.000593694663824153,0.005107591272176391,0.23835304921332434,0.2451876939126888,0.28484702781809884,0.28484702781809884,0.22736941976743036,0.2437927473077236,0.2048791306691978,0.19673804722584148,0.153362805604598,0.19883378390070322,0.13043622701434215,0.2315171567117121,0.18118157682417171,0.2451876939126888,0.28484702781809884,0.23835304921332434,0.25258649577850095,0.2412295959614866,0.26885218282992446,-0.0335847665345731,9.808068870248101e-05,0.043229157034941984,9.808068870248101e-05,8.083225704650558e-05,9.857596370951994e-05,0.025255621781406418,7.150949443499891e-05,6.993063138424647e-05,7.514039785562696e-05,7.38193751117642e-05,7.206890195273837e-05,7.174554302113522e-05,7.750519240558782e-05,7.632017816536414e-05,6.162972987762609e-05,6.383848883814858e-05,0.021298824025071012,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,87.41074588205832,304.1471862792969,0.00023130829641025534,7.750519240558782e-05,1.1626780371193732e-09,1.2466604928385656e-09,1.0476715194894857e-09,1.110798633651372e-09,8.658985759016536e-10,1.1226313292979704e-09,6.774761928334826e-10,1.202483125239718e-09,9.410438164921038e-10,1.4728559258361615e-09,1.7110917199135707e-09,1.4317998402479985e-09,9.593799905168793e-10,9.162439455546697e-10,1.0211607070237093e-09,1.0945769381396154e-05,3.1382710933685303,7.632017816536414e-05
